canonical_url,date_published,domain,from_user_botscore,from_user_id,from_user_screen_name,id,is_mention,original_query,pub_date,site_domain,site_type,title,to_user_botscore,to_user_id,to_user_screen_name,tweet_created_at,tweet_id,tweet_type,tweet_url,url_id,url_raw
,2021-07-30T17:07:54Z,,0.374267,2910982558,MatthewGames21,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T17:07:54Z,,claim,,0.03,17523132,l0rd_b43l1sh,2021-07-30T17:07:54Z,1421155603821563907,retweet,https://twitter.com/MatthewGames21/status/1421155603821563907,,
,2021-07-30T17:07:57Z,,0.2,805244213491212288,Croc_Block,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T17:07:57Z,,claim,,0.11,1296955048770011138,lucifersiege,2021-07-30T17:07:57Z,1421155614995144710,retweet,https://twitter.com/Croc_Block/status/1421155614995144710,,
,2021-07-30T17:07:57Z,,0.76,7157132,GameSpot,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T17:07:57Z,,claim,,0.01,279210389,jaredhurt23,2021-07-30T17:07:57Z,1421155617562144769,quote,https://twitter.com/GameSpot/status/1421155617562144769,,
,2021-07-30T17:07:57Z,,0.05,797931564197941248,Izze1122,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T17:07:57Z,,claim,,,1208976916771987458,urcmlover,2021-07-30T17:07:57Z,1421155618614829065,retweet,https://twitter.com/Izze1122/status/1421155618614829065,,
,2021-07-30T17:08:01Z,,0.2,872515260556746755,depphead_,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T17:08:01Z,,claim,,0.37,280270495,DeppFanPage,2021-07-30T17:08:01Z,1421155633093619713,retweet,https://twitter.com/depphead_/status/1421155633093619713,,
,2021-07-30T17:08:08Z,,0.05,797931564197941248,Izze1122,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T17:08:08Z,,claim,,0.0379801,453327011,meggyh98,2021-07-30T17:08:08Z,1421155664219492364,retweet,https://twitter.com/Izze1122/status/1421155664219492364,,
,2021-07-30T17:08:09Z,,0.21,1245071277339140099,jacxpearl,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T17:08:09Z,,claim,,0.11,1296955048770011138,lucifersiege,2021-07-30T17:08:09Z,1421155668543815689,retweet,https://twitter.com/jacxpearl/status/1421155668543815689,,
,2021-07-30T17:08:16Z,,0.05,797931564197941248,Izze1122,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T17:08:16Z,,claim,,0.63,1415591304701136900,AshleykarlMc,2021-07-30T17:08:16Z,1421155696272347139,retweet,https://twitter.com/Izze1122/status/1421155696272347139,,
,2021-07-30T17:08:18Z,,,970749949896994816,Noctis999,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T17:08:18Z,,claim,,0.08,1112699547984248833,cherrykaev,2021-07-30T17:08:18Z,1421155704258314245,retweet,https://twitter.com/Noctis999/status/1421155704258314245,,
,2021-07-30T17:08:23Z,,0.05,797931564197941248,Izze1122,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T17:08:23Z,,claim,,,1406282040023134213,Barbara11888766,2021-07-30T17:08:23Z,1421155726936924166,retweet,https://twitter.com/Izze1122/status/1421155726936924166,,
,2021-07-30T17:08:26Z,,0.03,23402809,joshkeaton,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T17:08:26Z,,claim,,0.57,1296449902428459009,Engeltedrost,2021-07-30T17:08:26Z,1421155739419222017,retweet,https://twitter.com/joshkeaton/status/1421155739419222017,,
,2021-07-30T17:08:29Z,,0.33,881231140287373312,rosaoch89814746,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T17:08:29Z,,claim,,,1390270970531827715,VioletCorpsBoss,2021-07-30T17:08:29Z,1421155749389029377,retweet,https://twitter.com/rosaoch89814746/status/1421155749389029377,,
,2021-07-30T17:08:47Z,,0.2,4583281223,MyGrindelwald,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T17:08:47Z,,claim,,0.08,1112699547984248833,cherrykaev,2021-07-30T17:08:47Z,1421155827692589064,retweet,https://twitter.com/MyGrindelwald/status/1421155827692589064,,
,2021-07-30T17:08:49Z,,,1390844652350279681,VincentLaGuard3,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T17:08:49Z,,claim,,0.4,1363630915298148353,la77465262,2021-07-30T17:08:49Z,1421155833426194434,retweet,https://twitter.com/VincentLaGuard3/status/1421155833426194434,,
,2021-07-30T17:08:49Z,,0.05,797931564197941248,Izze1122,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T17:08:49Z,,claim,,0.03,1061727748433956865,cassyfay8,2021-07-30T17:08:49Z,1421155834478792705,retweet,https://twitter.com/Izze1122/status/1421155834478792705,,
,2021-07-30T17:08:51Z,,,1390844652350279681,VincentLaGuard3,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T17:08:51Z,,claim,,0.5,1407416247734636556,MagzWilliams,2021-07-30T17:08:51Z,1421155843152744453,retweet,https://twitter.com/VincentLaGuard3/status/1421155843152744453,,
,2021-07-30T17:09:01Z,,0.1,3983883912,bruhfightme_,,true,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T17:09:01Z,,claim,,,3293923463,AnyaDanvers0319,2021-07-30T17:09:01Z,1421155883904495617,mention,https://twitter.com/bruhfightme_/status/1421155883904495617,,
,2021-07-30T17:09:01Z,,0.1,3983883912,bruhfightme_,,true,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T17:09:01Z,,claim,,0.44,1417236629354434565,EliasDodger,2021-07-30T17:09:01Z,1421155883904495617,mention,https://twitter.com/bruhfightme_/status/1421155883904495617,,
,2021-07-30T17:09:01Z,,0.1,3983883912,bruhfightme_,,true,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T17:09:01Z,,claim,,0.44,16312576,EW,2021-07-30T17:09:01Z,1421155883904495617,mention,https://twitter.com/bruhfightme_/status/1421155883904495617,,
,2021-07-30T17:09:01Z,,0.05,797931564197941248,Izze1122,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T17:09:01Z,,claim,,0.5,1407416247734636556,MagzWilliams,2021-07-30T17:09:01Z,1421155884357627908,retweet,https://twitter.com/Izze1122/status/1421155884357627908,,
,2021-07-30T17:09:09Z,,0.05,797931564197941248,Izze1122,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T17:09:09Z,,claim,,0.26,491734963,Alisha_ash,2021-07-30T17:09:09Z,1421155916989157379,retweet,https://twitter.com/Izze1122/status/1421155916989157379,,
,2021-07-30T16:58:25Z,,0.09,1147388822306676736,The_Sheikykins,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T16:58:25Z,,claim,,0.18,131815745,ayumi93,2021-07-30T16:58:25Z,1421153218785067014,retweet,https://twitter.com/The_Sheikykins/status/1421153218785067014,,
,2021-07-30T16:58:28Z,,0.4,2470582646,Thai_SuperHero,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T16:58:28Z,,claim,,0.3,2615283326,aloha_kekainan,2021-07-30T16:58:28Z,1421153230113808391,retweet,https://twitter.com/Thai_SuperHero/status/1421153230113808391,,
,2021-07-30T16:58:29Z,,0.05,797931564197941248,Izze1122,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T16:58:29Z,,claim,,0.61,1416540135630376961,Kenneyissocorr1,2021-07-30T16:58:29Z,1421153236031918080,retweet,https://twitter.com/Izze1122/status/1421153236031918080,,
,2021-07-30T16:58:35Z,,0.78,932786452739407872,CultureCrave,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T16:58:35Z,,claim,,0.02,15801945,docsaico,2021-07-30T16:58:35Z,1421153261118230531,quote,https://twitter.com/CultureCrave/status/1421153261118230531,,
,2021-07-30T16:58:42Z,,0.05,797931564197941248,Izze1122,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T16:58:42Z,,claim,,0.89,1323960194389475328,chris___2021,2021-07-30T16:58:42Z,1421153287932465159,retweet,https://twitter.com/Izze1122/status/1421153287932465159,,
,2021-07-30T16:58:43Z,,0.76,7157132,GameSpot,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T16:58:43Z,,claim,,0.47,412370003,crone_al,2021-07-30T16:58:43Z,1421153293846425600,retweet,https://twitter.com/GameSpot/status/1421153293846425600,,
,2021-07-30T16:58:45Z,,0.05,797931564197941248,Izze1122,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T16:58:45Z,,claim,,0.2,1257774304831221760,demon_awakening,2021-07-30T16:58:45Z,1421153302058725381,retweet,https://twitter.com/Izze1122/status/1421153302058725381,,
,2021-07-30T16:58:49Z,,0.21,1245071277339140099,jacxpearl,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T16:58:49Z,,claim,,0.43,1386417645927518217,Justice77049260,2021-07-30T16:58:49Z,1421153318362095617,retweet,https://twitter.com/jacxpearl/status/1421153318362095617,,
,2021-07-30T16:58:50Z,,,937452506870726656,jackevanswho,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T16:58:50Z,,claim,,0.3,1230348681431388160,jsms38553700,2021-07-30T16:58:50Z,1421153320555712513,retweet,https://twitter.com/jackevanswho/status/1421153320555712513,,
,2021-07-30T16:58:50Z,,0.42,1347699807826178049,Platoon19792,,true,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T16:58:50Z,,claim,,0.14,14840869,mgmstudios,2021-07-30T16:58:50Z,1421153321616805894,mention,https://twitter.com/Platoon19792/status/1421153321616805894,,
,2021-07-30T16:58:50Z,,0.42,1347699807826178049,Platoon19792,,true,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T16:58:50Z,,claim,,0.43,220086906,SeanPenn,2021-07-30T16:58:50Z,1421153321616805894,mention,https://twitter.com/Platoon19792/status/1421153321616805894,,
,2021-07-30T16:58:50Z,,0.42,1347699807826178049,Platoon19792,,true,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T16:58:50Z,,claim,,0.26,36850898,KatherynWinnick,2021-07-30T16:58:50Z,1421153321616805894,mention,https://twitter.com/Platoon19792/status/1421153321616805894,,
,2021-07-30T16:58:54Z,,0.2,4583281223,MyGrindelwald,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T16:58:54Z,,claim,,0.43,1386417645927518217,Justice77049260,2021-07-30T16:58:54Z,1421153339312644096,retweet,https://twitter.com/MyGrindelwald/status/1421153339312644096,,
,2021-07-30T16:58:59Z,,,1668419148,Red_Revant,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T16:58:59Z,,claim,,0.18,131815745,ayumi93,2021-07-30T16:58:59Z,1421153361877946368,retweet,https://twitter.com/Red_Revant/status/1421153361877946368,,
,2021-07-30T16:59:00Z,,0.05,797931564197941248,Izze1122,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T16:59:00Z,,claim,,0.14,757590739303952384,Starandorion,2021-07-30T16:59:00Z,1421153362477715456,retweet,https://twitter.com/Izze1122/status/1421153362477715456,,
,2021-07-30T16:59:01Z,,0.2,4583281223,MyGrindelwald,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T16:59:01Z,,claim,,0.374267,2899555748,minphax,2021-07-30T16:59:01Z,1421153370115649536,retweet,https://twitter.com/MyGrindelwald/status/1421153370115649536,,
,2021-07-30T16:59:03Z,,0.36,1261055923663093765,LillyJane916,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T16:59:03Z,,claim,,0.43,1386417645927518217,Justice77049260,2021-07-30T16:59:03Z,1421153375241048067,retweet,https://twitter.com/LillyJane916/status/1421153375241048067,,
,2021-07-30T16:59:06Z,,0.05,797931564197941248,Izze1122,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T16:59:06Z,,claim,,0.04,422183061,LisaDHurst,2021-07-30T16:59:06Z,1421153389635850240,retweet,https://twitter.com/Izze1122/status/1421153389635850240,,
,2021-07-30T16:59:09Z,,0.05,797931564197941248,Izze1122,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T16:59:09Z,,claim,,0.3,1307026625477869569,dezintoyland,2021-07-30T16:59:09Z,1421153403359617032,retweet,https://twitter.com/Izze1122/status/1421153403359617032,,
,2021-07-30T16:59:10Z,,0.05,797931564197941248,Izze1122,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T16:59:10Z,,claim,,0.06,339388891,khallis___,2021-07-30T16:59:10Z,1421153404944928772,retweet,https://twitter.com/Izze1122/status/1421153404944928772,,
,2021-07-30T16:59:10Z,,0.05,797931564197941248,Izze1122,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T16:59:10Z,,claim,,0.0765131,551259372,ErinSutton2,2021-07-30T16:59:10Z,1421153407784701955,retweet,https://twitter.com/Izze1122/status/1421153407784701955,,
,2021-07-30T16:59:14Z,,0.05,797931564197941248,Izze1122,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T16:59:14Z,,claim,,0.04,2874333735,GroomingLot,2021-07-30T16:59:14Z,1421153423458672647,retweet,https://twitter.com/Izze1122/status/1421153423458672647,,
,2021-07-30T16:59:16Z,,0.08,2719830224,FemCondition,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T16:59:16Z,,claim,,0.43,1386417645927518217,Justice77049260,2021-07-30T16:59:16Z,1421153431960629252,retweet,https://twitter.com/FemCondition/status/1421153431960629252,,
,2021-07-30T16:59:17Z,,0.2,4583281223,MyGrindelwald,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T16:59:17Z,,claim,,0.3,1230348681431388160,jsms38553700,2021-07-30T16:59:17Z,1421153433835524099,retweet,https://twitter.com/MyGrindelwald/status/1421153433835524099,,
,2021-07-30T16:59:20Z,,0.07,1166725393732255744,serpens1984,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T16:59:20Z,,claim,,0.07,1166725393732255744,serpens1984,2021-07-30T16:59:20Z,1421153448213553152,quote,https://twitter.com/serpens1984/status/1421153448213553152,,
,2021-07-30T16:59:21Z,,0.05,797931564197941248,Izze1122,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T16:59:21Z,,claim,,0.01,732131528688295936,MendesinAction,2021-07-30T16:59:21Z,1421153452999073792,retweet,https://twitter.com/Izze1122/status/1421153452999073792,,
,2021-07-30T16:59:22Z,,,1374702771325308934,depposit,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T16:59:22Z,,claim,,0.13,224033839,Klassic54,2021-07-30T16:59:22Z,1421153457965240325,retweet,https://twitter.com/depposit/status/1421153457965240325,,
,2021-07-30T16:59:25Z,,0.26,1228743291996459018,sunflxwervolsix,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T16:59:25Z,,claim,,0.03,95966813,Rappin4Safety,2021-07-30T16:59:25Z,1421153468853620737,retweet,https://twitter.com/sunflxwervolsix/status/1421153468853620737,,
,2021-07-30T16:59:28Z,,0.13,1144376695102873601,samjrakoh,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T16:59:28Z,,claim,,0.43,1386417645927518217,Justice77049260,2021-07-30T16:59:28Z,1421153483823194117,retweet,https://twitter.com/samjrakoh/status/1421153483823194117,,
,2021-07-30T16:59:30Z,,0.4,2470582646,Thai_SuperHero,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T16:59:30Z,,claim,,0.35,1118493638613327873,hufflekids,2021-07-30T16:59:30Z,1421153490588471300,retweet,https://twitter.com/Thai_SuperHero/status/1421153490588471300,,
,2021-07-30T16:59:38Z,,0.05,797931564197941248,Izze1122,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T16:59:38Z,,claim,,0.08,27684504,J6Nasty,2021-07-30T16:59:38Z,1421153523136409607,retweet,https://twitter.com/Izze1122/status/1421153523136409607,,
,2021-07-30T16:59:40Z,,0.13,1144376695102873601,samjrakoh,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T16:59:40Z,,claim,,0.3,1230348681431388160,jsms38553700,2021-07-30T16:59:40Z,1421153533949251586,retweet,https://twitter.com/samjrakoh/status/1421153533949251586,,
,2021-07-30T16:59:41Z,,0.05,797931564197941248,Izze1122,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T16:59:41Z,,claim,,,1327743493448589313,Cowboy_xX,2021-07-30T16:59:41Z,1421153534498721792,retweet,https://twitter.com/Izze1122/status/1421153534498721792,,
,2021-07-30T16:59:41Z,,0.05,797931564197941248,Izze1122,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T16:59:41Z,,claim,,0.01,438830474,KennaBeann,2021-07-30T16:59:41Z,1421153536897921026,retweet,https://twitter.com/Izze1122/status/1421153536897921026,,
,2021-07-30T16:59:45Z,,0.374267,2910982558,MatthewGames21,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T16:59:45Z,,claim,,0.43,1386417645927518217,Justice77049260,2021-07-30T16:59:45Z,1421153553146580994,retweet,https://twitter.com/MatthewGames21/status/1421153553146580994,,
,2021-07-30T16:59:58Z,,0.05,797931564197941248,Izze1122,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T16:59:58Z,,claim,,0.55,842054646,ALD80354638,2021-07-30T16:59:58Z,1421153607395815430,retweet,https://twitter.com/Izze1122/status/1421153607395815430,,
,2021-07-30T17:00:00Z,,,1364048735035039744,Ave99975740,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T17:00:00Z,,claim,,0.43,1386417645927518217,Justice77049260,2021-07-30T17:00:00Z,1421153615331344384,retweet,https://twitter.com/Ave99975740/status/1421153615331344384,,
,2021-07-30T17:00:04Z,,0.21,856116518970695680,SheriffDontMiss,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T17:00:04Z,,claim,,0.08,27684504,J6Nasty,2021-07-30T17:00:04Z,1421153632574115845,retweet,https://twitter.com/SheriffDontMiss/status/1421153632574115845,,
,2021-07-30T17:00:06Z,,0.03,23402809,joshkeaton,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T17:00:06Z,,claim,,0.18,131815745,ayumi93,2021-07-30T17:00:06Z,1421153640870563846,retweet,https://twitter.com/joshkeaton/status/1421153640870563846,,
,2021-07-30T17:00:09Z,,0.05,797931564197941248,Izze1122,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T17:00:09Z,,claim,,0.34,1298460954481643522,ToughSeed,2021-07-30T17:00:09Z,1421153654904602624,retweet,https://twitter.com/Izze1122/status/1421153654904602624,,
,2021-07-30T17:00:10Z,,0.05,797931564197941248,Izze1122,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T17:00:10Z,,claim,,,1338615454349336581,Corpseparty16,2021-07-30T17:00:10Z,1421153657656070146,retweet,https://twitter.com/Izze1122/status/1421153657656070146,,
,2021-07-30T17:00:14Z,,0.13,1146517684655230977,blurayangel,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T17:00:14Z,,claim,,0.83,4856060124,GOATMoviePod,2021-07-30T17:00:14Z,1421153675163013126,retweet,https://twitter.com/blurayangel/status/1421153675163013126,,
,2021-07-30T17:00:15Z,,,1364048735035039744,Ave99975740,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T17:00:15Z,,claim,,0.85,1307845127587729408,clikashijackiee,2021-07-30T17:00:15Z,1421153680863150082,retweet,https://twitter.com/Ave99975740/status/1421153680863150082,,
,2021-07-30T17:00:16Z,,0.11,775355256410701824,GellertDepp,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T17:00:16Z,,claim,,0.43,1386417645927518217,Justice77049260,2021-07-30T17:00:16Z,1421153684369588226,retweet,https://twitter.com/GellertDepp/status/1421153684369588226,,
,2021-07-30T17:00:18Z,,0.05,797931564197941248,Izze1122,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T17:00:18Z,,claim,,0.12,2247989789,Fikgr8,2021-07-30T17:00:18Z,1421153689687916544,retweet,https://twitter.com/Izze1122/status/1421153689687916544,,
,2021-07-30T17:00:19Z,,0.03,23402809,joshkeaton,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T17:00:19Z,,claim,,0.26,1357320675841736706,boy_raimi,2021-07-30T17:00:19Z,1421153694809300995,retweet,https://twitter.com/joshkeaton/status/1421153694809300995,,
,2021-07-30T17:00:20Z,,0.39,1307820125815484416,JulieWi01978654,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T17:00:20Z,,claim,,0.03,95966813,Rappin4Safety,2021-07-30T17:00:20Z,1421153700651749377,retweet,https://twitter.com/JulieWi01978654/status/1421153700651749377,,
,2021-07-30T17:00:23Z,,0.05,797931564197941248,Izze1122,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T17:00:23Z,,claim,,0.5,1275967987451752448,nearlydear,2021-07-30T17:00:23Z,1421153713364688896,retweet,https://twitter.com/Izze1122/status/1421153713364688896,,
,2021-07-30T17:00:25Z,,0.4,2470582646,Thai_SuperHero,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T17:00:25Z,,claim,,0.43,789119027947839489,ggeewrth,2021-07-30T17:00:25Z,1421153720411115523,retweet,https://twitter.com/Thai_SuperHero/status/1421153720411115523,,
,2021-07-30T17:00:26Z,,0.2,872515260556746755,depphead_,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T17:00:26Z,,claim,,0.43,1386417645927518217,Justice77049260,2021-07-30T17:00:26Z,1421153724014243841,retweet,https://twitter.com/depphead_/status/1421153724014243841,,
,2021-07-30T17:00:27Z,,0.13,1146517684655230977,blurayangel,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T17:00:27Z,,claim,,0.82,1231512179725127680,GOATFilmPodcast,2021-07-30T17:00:27Z,1421153731018588168,retweet,https://twitter.com/blurayangel/status/1421153731018588168,,
,2021-07-30T17:00:28Z,,0.78,932786452739407872,CultureCrave,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T17:00:28Z,,claim,,0.374267,1008990705790750720,redknight_000,2021-07-30T17:00:28Z,1421153732591456256,retweet,https://twitter.com/CultureCrave/status/1421153732591456256,,
,2021-07-30T17:00:28Z,,0.2,872515260556746755,depphead_,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T17:00:28Z,,claim,,,1421114192514400260,Emerala15,2021-07-30T17:00:28Z,1421153733757620232,retweet,https://twitter.com/depphead_/status/1421153733757620232,,
,2021-07-30T17:00:28Z,,0.76,817437085191827456,SeriesUpdateFR,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T17:00:28Z,,claim,,0.39,1020569661883277312,summergirly7180,2021-07-30T17:00:28Z,1421153735544279042,retweet,https://twitter.com/SeriesUpdateFR/status/1421153735544279042,,
,2021-07-30T17:00:33Z,,0.05,797931564197941248,Izze1122,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T17:00:33Z,,claim,,0.23,1153631791145730048,adores_v6,2021-07-30T17:00:33Z,1421153753315647489,retweet,https://twitter.com/Izze1122/status/1421153753315647489,,
,2021-07-30T17:00:34Z,,0.4,2470582646,Thai_SuperHero,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T17:00:34Z,,claim,,0.17,3454096586,pbroimmb,2021-07-30T17:00:34Z,1421153760714256388,retweet,https://twitter.com/Thai_SuperHero/status/1421153760714256388,,
,2021-07-30T17:00:36Z,,0.2,872515260556746755,depphead_,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T17:00:36Z,,claim,,0.43,1386417645927518217,Justice77049260,2021-07-30T17:00:36Z,1421153766309564416,retweet,https://twitter.com/depphead_/status/1421153766309564416,,
,2021-07-30T17:00:36Z,,0.4,2470582646,Thai_SuperHero,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T17:00:36Z,,claim,,0.29,1017502206,looktan1000cal,2021-07-30T17:00:36Z,1421153769052524544,retweet,https://twitter.com/Thai_SuperHero/status/1421153769052524544,,
,2021-07-30T17:00:37Z,,0.05,797931564197941248,Izze1122,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T17:00:37Z,,claim,,0.07,1021075937092341766,direction_luv94,2021-07-30T17:00:37Z,1421153771212640261,retweet,https://twitter.com/Izze1122/status/1421153771212640261,,
,2021-07-30T17:00:40Z,,0.04,246725751,mrembointown,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T17:00:40Z,,claim,,0.43,1386417645927518217,Justice77049260,2021-07-30T17:00:40Z,1421153784378626054,retweet,https://twitter.com/mrembointown/status/1421153784378626054,,
,2021-07-30T17:00:40Z,,,45152133,Solitudecl,,true,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T17:00:40Z,,claim,,,1216144913076715520,Mmusica5,2021-07-30T17:00:40Z,1421153785905176579,mention,https://twitter.com/Solitudecl/status/1421153785905176579,,
,2021-07-30T17:00:40Z,,,45152133,Solitudecl,,true,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T17:00:40Z,,claim,,0.1,16586873,EarthGlows,2021-07-30T17:00:40Z,1421153785905176579,mention,https://twitter.com/Solitudecl/status/1421153785905176579,,
,2021-07-30T17:00:40Z,,,45152133,Solitudecl,,true,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T17:00:40Z,,claim,,0.09,1137056509190397952,icecoldnicko,2021-07-30T17:00:40Z,1421153785905176579,mention,https://twitter.com/Solitudecl/status/1421153785905176579,,
,2021-07-30T17:00:40Z,,,45152133,Solitudecl,,true,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T17:00:40Z,,claim,,0.44,1225968243447386112,WorldofTracy,2021-07-30T17:00:40Z,1421153785905176579,mention,https://twitter.com/Solitudecl/status/1421153785905176579,,
,2021-07-30T17:00:40Z,,,45152133,Solitudecl,,true,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T17:00:40Z,,claim,,0.75,780460754910732288,DiscussingFilm,2021-07-30T17:00:40Z,1421153785905176579,mention,https://twitter.com/Solitudecl/status/1421153785905176579,,
,2021-07-30T17:00:43Z,,0.44,16312576,EW,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T17:00:43Z,,claim,,0.04,422183061,LisaDHurst,2021-07-30T17:00:43Z,1421153794881110017,quote,https://twitter.com/EW/status/1421153794881110017,,
,2021-07-30T17:00:44Z,,0.17,953077628059226113,An_elf_pirate,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T17:00:44Z,,claim,,0.43,1386417645927518217,Justice77049260,2021-07-30T17:00:44Z,1421153801877311495,retweet,https://twitter.com/An_elf_pirate/status/1421153801877311495,,
,2021-07-30T17:00:44Z,,,1374702771325308934,depposit,,false,query=amber%20heard&sort=mixed&type=Twitter&lang=,2021-07-30T17:00:44Z,,claim,,0.3,890424700068929536,danclark314,2021-07-30T17:00:44Z,1421153802661646340,retweet,https://twitter.com/depposit/status/1421153802661646340,,
