id,id_str,user.screen_name
227746,1382051767723171843,jayneb68910675
227747,1382051712379330562,jjpleasetopme
227748,1382051678938136576,PamelaMcCaffer8
227749,1379937027261620225,KatKatButterfly
227750,1379936964900757504,plove2963
227751,1379936960144412674,KatKatButterfly
227752,1379936907463901189,KatKatButterfly
227753,1379936859875385349,KatKatButterfly
227754,1379936789801148420,KatKatButterfly
227755,1379936743500214279,KatKatButterfly
227756,1379936699627806727,KatKatButterfly
227757,1379936658238361601,KatKatButterfly
227758,1379936037724680195,KatKatButterfly
227759,1379935857130496000,Mrs_A_Campbell
227760,1379935501600354310,KatKatButterfly
227761,1379935404368015360,KatKatButterfly
227762,1379935365650386948,KatKatButterfly
227763,1379935357173649413,plove2963
227764,1379935330086875139,KatKatButterfly
227765,1379935288223485960,KatKatButterfly
227766,1379934577146363908,theamiramia
227767,1379934363094183938,RandyMARSH_666
227768,1379934352931487746,Annabella_Prinx
227769,1379934312292843521,natalie81408266
227770,1379934196408463366,NunnleyJr
227771,1379934141450317826,Olga85466084
227772,1379761540153348099,Mewmewjusticef1
227773,1379761102381273088,80sDepphead
227774,1379760710431993856,nonunnun
227775,1379760533730103299,janssensnuf
227776,1379760231048175618,FlorenaAngel
227777,1379759408482226176,basta110
227778,1379759275585720321,twistandshout77
227779,1379759115627593728,janssensnuf
227780,1379758984027009028,The_Mech_artist
227781,1379758330911019013,ComicScribeSSA
227782,1379757908028690436,theamiramia
227783,1379757848197017600,WearingMeOut
227784,1379757250730934278,eriXD
227785,1379756815534145538,Nonzensy
227786,1379756526278225926,janssensnuf
227787,1379755349838794754,Mewmewjusticef1
227788,1379755326275211267,FlorenaAngel
227789,1379754877002338304,1_robots
227790,1379754103002308610,AllissaTrendy
227791,1379753199360430083,Armata11657052
227792,1379753184655253509,1_robots
227793,1379753083186593794,Brad50791576
227794,1379752994422595584,PrinConsuella_
227795,1379752601013600259,s_sanja_s
227796,1379751802028048385,twistandshout77
227797,1379750920435695620,Wonka171
227798,1379750759718387712,MayaSpeaking
227799,1379748793407696896,deadel98
227800,1379747710220300295,deadel98
227801,1379746447780950027,ubigsilly
227802,1379838790487969797,joey12jjhh
227803,1379838524606849026,Tulin90393367
227804,1379838286261321735,Lisa45188788
227805,1379838229332033539,Platoon1979
227806,1379837627365478402,BlueValentine89
227807,1379837101395574789,DeppSoldier_22
227808,1379836745932496898,LaurelsCouture
227809,1379836575752802304,StarmRamona2020
227810,1379836420773314562,janeg032
227811,1379836338753695748,Sharriska
227812,1379836259317727237,Kris_Wils38
227813,1379836151448625163,LisaMacWitch
227814,1379835347278909443,HyslopKayleigh
227815,1379834367598592008,tepa_t
227816,1379834255707140100,HyslopKayleigh
227817,1379834197091713030,KellySmahlt
227818,1379834134164602883,s_sanja_s
227819,1379833998092988424,s_sanja_s
227820,1379833842240999431,s_sanja_s
227821,1379833411540508676,agirlofthenorth
227822,1379833370679635990,Heidi89905889
227823,1379832643966144514,Alejandraadepp
227824,1379832494367854593,93VENICE
227825,1379832338155245570,pwtrovak
227826,1379832238347579392,Mienbakt
227827,1379831700818165764,Suzanne77560800
227828,1379831697034862604,Olli68115016
227829,1379831355182350337,angy3101
227830,1379831302447374338,capricornmommaa
227831,1379830952558530560,Suzanne77560800
227832,1379830445538488321,DeppSoldier_22
227833,1379830370175217672,ElizaDFTW
227834,1379830007883722754,JeanVocalist
227835,1379830004226330624,Cookiechip3
227836,1379829699204034563,Heidi89905889
227837,1379829651049218056,EParishio
227838,1379829598108663815,Suzanne77560800
227839,1379829539958820864,No_Reason_Jenz
227840,1379829411281784839,ElizaDFTW
227841,1379829177541595138,deppressead
227842,1379828942085873666,HermeyCornelius
227843,1379827811679043585,WhyHaroon
227844,1379827759627841542,depp_giulia
227845,1379827520153993219,DeppSoldier_22
227846,1379827479133745155,twistandshout77
227847,1379827158390988806,EffervescentlyT
227848,1379826846079053826,BabsyMacd
227849,1379826707092238341,invernessie
227850,1379826356494667779,itisrealz
227851,1379826281034944512,itisrealz
227852,1379826014990311425,DeppSoldier_22
227853,1379825697078804488,a_trefry
227854,1379825444103544840,ElizaDFTW
227855,1379825340604952577,TheLifeOfJakeYT
227856,1379825276419514373,DeppSoldier_22
227857,1379824874672291847,Polar_Fighter
227858,1379824870343770112,RealLifeStuff6
227859,1379824622833561600,GalMarielena
227860,1379824560862810116,twistandshout77
227861,1379824388384694274,Arthur65381575
227862,1379824192338677761,MATRIX_EXPRESS
227863,1379823919981547521,KTN12201
227864,1379884834345119745,Martina43223640
227865,1379884681437577225,DeppSoldier_22
227866,1379884040426299392,Platoon1979
227867,1379883680479449091,Amber010103
227868,1379883006299635713,Amber010103
227869,1379882923432759302,heardsonly
227870,1379882717710536704,Scookey2045
227871,1379882592682524679,GhostsOfRus
227872,1379882492606435331,sidhu_indy
227873,1379882474113748992,BestDrWho
227874,1379882258698485761,vlastiel
227875,1379882230667956228,GhostsOfRus
227876,1379882198082404354,KailenniaA
227877,1379882176456634370,JamKerrin
227878,1379882083892486145,DeppSoldier_22
227879,1379881940602527751,lucyjjjjjx
227880,1379881922655043591,Amber010103
227881,1379881683336507392,Roijers_Lauren
227882,1379881606639464455,KTN12201
227883,1379881590915006473,DeppSoldier_22
227884,1379881249892937737,Stephan76215148
227885,1379881134159433728,KTN12201
227886,1379881124814540800,LittlePeeps1963
227887,1379881020166668297,DeppSoldier_22
227888,1379880943238983690,thefordtweets
227889,1379880715748265986,Roijers_Lauren
227890,1379880681468268547,taylorispower
227891,1379880640808693760,yjshoebridge
227892,1379880640598863874,KTN12201
227893,1379880620109799424,Jacobean11
227894,1379880598135791617,Serafina1791
227895,1379880583208181762,pcwizard7
227896,1379880351921795075,windycity_lover
227897,1379880336323186690,DeppSoldier_22
227898,1379880178588004361,JamKerrin
227899,1379880092290146306,janssensnuf
227900,1379879946345181189,13844502x4x
227901,1379879881798995974,DeppSoldier_22
227902,1379879609974525958,PlanetLovingMom
227903,1379879413236563968,DeppSoldier_22
227904,1379879082578505730,LouiseHatfiel16
227905,1379878765350752260,maria_ale1606
227906,1379878379424481282,Dora89886781
227907,1379878352127995913,DeppSoldier_22
227908,1379878293860708359,Stephan76215148
227909,1379878146808426498,NannyDeb79
227910,1379878140433027080,DCcomicsMX
227911,1379878072657268744,Amber010103
227912,1379877960090591235,dreamsunwind966
227913,1379877951462838274,SimonaFranza94
227914,1379877921867849733,SaraRob70332765
227915,1379877854251511822,Mewmewjusticef1
227916,1379877712790220800,jayneb68910675
227917,1379877579662880768,bordensprestige
227918,1379877486436171778,deppbrazilfc
227919,1379877463036203008,__chidalu
227920,1379877407432175619,bordensprestige
227921,1379877268051398658,DeppSoldier_22
227922,1379877119082123265,milko976
227923,1379877113768083460,Perle97848969
227924,1379877105115267072,theamiramia
227925,1379876848881041408,An_elf_pirate
227926,1379876698112548874,Amber010103
227927,1379876696875274243,Mewmewjusticef1
227928,1379876552226263048,Mewmewjusticef1
227929,1379876499734605834,Perle97848969
227930,1379876464116563969,KTN12201
227931,1379876355052036098,strawhatdrew
227932,1379876223640346624,kyokomo
227933,1379875763743232013,DeppSoldier_22
227934,1379875381646295045,jayneb68910675
227935,1379875079346094082,Thesunnymango
227936,1379874991588716552,Platoon1979
227937,1379874619037990914,DeppSoldier_22
227938,1379874580630749186,Kris_Wils38
227939,1379874292100444161,Amber010103
227940,1379874273691635716,BeSafeAndSmile
227941,1379874207346085892,Andreas_Stucki
227942,1379874103566426117,KTN12201
227943,1379873809025601542,LauraBockov
227944,1379873259114598406,DeppSoldier_22
227945,1379873050049527813,Mewmewjusticef1
227946,1379872933963825153,StephenDyal
227947,1379872751989764097,Sleepychichi
227948,1379872707089735687,JohnnyasR
227949,1379872644045017089,milko976
227950,1379872513417568257,milko976
227951,1379872394978922504,annmariebrown68
227952,1379872290209476610,DeppSoldier_22
227953,1379872201235632133,s_sanja_s
227954,1379872160848650242,Terra50963206
227955,1379872156486676487,Amber010103
227956,1379872019563577344,LakotaDi
227957,1379871819151331335,p_wagers
227958,1379871804819447816,Kuntryswagger1
227959,1379871652796891136,teytanus
227960,1379871575546195971,IstanbulYoga
227961,1379871504528183296,LouiseHatfiel16
227962,1379871497821507589,DeppSoldier_22
227963,1379871325985112065,HoraeOf
227964,1379870839852650498,El_LoveBirdies
227965,1379870654447620096,RanviRavioli
227966,1379870546331058176,jayneb68910675
227967,1379870476873383938,windycity_lover
227968,1379870360787689472,_Miss_Burden
227969,1379870038598029318,KimmhyDepp
227970,1379931252539723778,maxiklausen
227971,1379931092061413382,jayneb68910675
227972,1379930395857334275,DeppSoldier_22
227973,1379930179791949826,LunasLifeArt
227974,1379930175304007682,jayneb68910675
227975,1379930157960605697,Melinda15199317
227976,1379930088007946240,Melinda15199317
227977,1379930054927388674,SIRDAVIDRABE
227978,1379929960584867842,milko976
227979,1379929449311928322,jayneb68910675
227980,1379929144817901569,milko976
227981,1379928915834208257,ZueiraNick
227982,1379928548937506820,jayneb68910675
227983,1379928525487144960,Sleepychichi
227984,1379928492595236867,milko976
227985,1379928409447469063,LunasLifeArt
227986,1379928290262089729,milko976
227987,1379928281374466049,Astartiel
227988,1379928152529592333,Stephan76215148
227989,1379928116617969665,avoidingtrolls
227990,1379927790208827393,MaryCMason21
227991,1379927517855940613,Amber010103
227992,1379926705658191875,harmonee555
227993,1379926626050449411,Alejandraadepp
227994,1379926185132576769,Kris_Wils38
227995,1379926065393532929,WinterFrost171
227996,1379925585401630721,jayneb68910675
227997,1379925373056520194,4450dawson
227998,1379923371287252992,1570_landa
227999,1379922914422702083,twistandshout77
228000,1379922727486812160,jayneb68910675
228001,1379922065785024522,smartass_human
228002,1379921966023331840,henryratson1
228003,1379921272235307025,andrehampa
228004,1379921224638287879,DeppSoldier_22
228005,1379921152978644995,twistandshout77
228006,1379920979795714048,PissedOffGemini
228007,1379920368601858052,LauraM95122973
228008,1379920243758276611,SIRDAVIDRABE
228009,1379920054783971331,JeromeJoffard
228010,1379920028317986820,janssensnuf
228011,1379919880732995585,TeriCarson
228012,1379919680954118147,comolaflorjaxx
228013,1379919368683839490,gma177
228014,1379918891154030592,DeppFanPage
228015,1379918553760083972,TeriCarson
228016,1379918515226955780,DeppFanPage
228017,1379918412705628171,TeriCarson
228018,1379918377393737728,SpaceGameIdea
228019,1379918344371965955,MykeruRevenge
228020,1379918316601540614,13844502x4x
228021,1379918265632256004,gma177
228022,1379918173047156737,DownsLarche
228023,1379917812513312772,faylovesflowers
228024,1379917657244377098,RosePagaza
228025,1379917546086891522,Amber010103
228026,1379917397503700995,_MsShiny_1997
228027,1379917187528413193,SarahSiren16
228028,1379917168935104513,Platoon1979
228029,1379916720924721155,_Miss_Burden
228030,1379916518138515456,Scookey2045
228031,1379916464174604290,Soledadterraza6
228032,1379916409812217860,xdiordepp
228033,1379916349351333892,Mewmewjusticef1
228034,1379635998032859139,TeriCarson
228035,1379635835516108800,annmariebrown68
228036,1379635229984428034,RosePagaza
228037,1379633760803557377,tanya_knipe
228038,1379632111959826433,montselech
228039,1379631694378979328,Goat_Mc_Goat
228040,1379630924036444160,Stephan76215148
228041,1379630246878658562,bmurphy63
228042,1379629657176346627,momohiraisgf
228043,1379628585246330885,PeriodDramaPlz
228044,1379628375602528256,Zamasu_EXE
228045,1379626592612331520,dietlenny
228046,1379626550899965952,agirlofthenorth
228047,1379626434759700480,cutepsychc
228048,1379625762412617731,ETATEEZ
228049,1379625437454811140,Omar12014217
228050,1379625350024531969,Rodolfo_Rm23
228051,1379625191786090498,unppluged_nep34
228052,1379625026840883200,sigyn_look
228053,1379624174898003968,kiki_cliff
228054,1379623742108696579,hn_i9q
228055,1379623508070830080,spectretheo
228056,1379623370187235335,N_atural_Ginger
228057,1379623241438916613,Noctis999
228058,1379622975801020416,serpens1984
228059,1379622641837953025,Quotes08328266
228060,1379622432659681280,Kris_Wils38
228061,1379622417492967426,MotivatorNet2
228062,1379622103570386949,sigyn_look
228063,1379621144957964292,SouthernGirlTea
228064,1379900048813780994,JohnnyasR
228065,1379900008619773958,1009REDkml
228066,1379899979452481539,StevieJRaw
228067,1379899397639655433,DeppSoldier_22
228068,1379899147617247234,MittenLinda
228069,1379898612411404290,isa_gem
228070,1379898550327390210,Naiad_Nemea
228071,1379898441128685571,Kris_Wils38
228072,1379898131404439552,DeppSoldier_22
228073,1379897660681957384,Thesunnymango
228074,1379897255545597955,DevaMarie
228075,1379897009994350593,Dicksilver69
228076,1379897004931842051,LouiseHatfiel16
228077,1379896781077680132,jayneb68910675
228078,1379896475090612235,gmailcom23
228079,1379896474012631045,JamesShala1
228080,1379896424066912258,LouiseHatfiel16
228081,1379896247901949958,LouiseHatfiel16
228082,1379896073276305409,JVC1103
228083,1379896069325082624,CherylD59995761
228084,1379896023187881986,Daily_Express
228085,1379895913150357516,AchakpoM
228086,1379895856707477507,EffervescentlyT
228087,1379895817079771136,Binx1969
228088,1379895705179807744,CherylD59995761
228089,1379895691842088960,Binx1969
228090,1379895545301438466,Binx1969
228091,1379895286005391361,strawhatdrew
228092,1379895188672372744,Binx1969
228093,1379895115712495622,PeggyChipman
228094,1379894772693929985,olled02
228095,1379894730427920393,IngeborgKK
228096,1379894628858626065,LouiseHatfiel16
228097,1379894363640184838,battinsonfan
228098,1379894305091883013,LouiseHatfiel16
228099,1379894103157129221,sutcliffe_mrs
228100,1379893978783432705,DontBuyPlastic
228101,1379893932688019459,twistandshout77
228102,1379893622351495170,KristGrape
228103,1379893441367220227,1983FILMS
228104,1379892957453692933,twistandshout77
228105,1379892825953685504,_LOVEINVAIN
228106,1379892704600014850,NyPosta
228107,1379892703719211010,MaraTahler
228108,1379892599390142467,ggadottx
228109,1379892255264272388,DeppSoldier_22
228110,1379892221894397952,MaraTahler
228111,1379891975906852865,HyslopKayleigh
228112,1379891833979998212,jayneb68910675
228113,1379891519906271235,3Kaffe
228114,1379891412595003396,DeppSoldier_22
228115,1379890665425895429,Scookey2045
228116,1379890591258062853,sorriemuffin
228117,1379890312810799104,jayneb68910675
228118,1379890213900722176,JBHop1981
228119,1379890111417094150,DeppSoldier_22
228120,1379889153991671814,DeppSoldier_22
228121,1379888715624017923,LouiseHatfiel16
228122,1379888607335489538,Binx1969
228123,1379888387876917249,KTN12201
228124,1379888384718610437,Mariia_Almazova
228125,1379888345573101579,Mariia_Almazova
228126,1379888318289223680,DeppSoldier_22
228127,1379888255928299527,Binx1969
228128,1379888170444206087,_eneeson
228129,1379888092606304267,eldelmanicomio
228130,1379887928541863945,strawhatdrew
228131,1379887804927336450,DeppSoldier_22
228132,1379887243616268290,DeppSoldier_22
228133,1379887140574789639,Kristin99350413
228134,1379886950799269901,upsidedwnbrolly
228135,1379886638948626441,heardstory
228136,1379886313697054722,KTN12201
228137,1379886247557140486,DeppSoldier_22
228138,1379885965074960388,LouiseHatfiel16
228139,1379885954194931714,heardstory
228140,1379885872527589381,Berenice343
228141,1379885866630414336,DeppSoldier_22
228142,1379885861861482499,3Kaffe
228143,1379885491848421378,jayneb68910675
228144,1379885134980218887,DeppSoldier_22
228145,1379731096133369857,InnaGershovych
228146,1379730520699985922,twistandshout77
228147,1379730511929602050,f_liono
228148,1379730374645985282,bazarette74
228149,1379730316852658180,ohboiyeet
228150,1379730160296017926,Wendy_A_Warner
228151,1379729833693831168,DeppHair
228152,1379729780313092098,artsaheard
228153,1379729187603415041,thefordtweets
228154,1379728693216604164,JungFrnkenstein
228155,1379728480997421060,tofugoore
228156,1379727948987633665,jeffleb89773407
228157,1379727918906142720,CihlaJeanne
228158,1379727615070765056,twistandshout77
228159,1379727317862379521,TeriCarson
228160,1379726756270141442,RohitSharmahitt
228161,1379726105708425216,lm_thinking
228162,1379726015019298817,Hansen7Ane
228163,1379725947025436672,WearingMeOut
228164,1379725459148128256,Scookey2045
228165,1379725311701569540,Dora111291
228166,1379724442029395969,Hansen7Ane
228167,1379723822413275139,Hansen7Ane
228168,1379723736769732609,SheaOSullivan2
228169,1379723093002878981,ThrashCetchum12
228170,1379723028058230785,V_for_Violetta_
228171,1379722943706583043,Hansen7Ane
228172,1379722891122589700,Scookey2045
228173,1379722601002590208,Scookey2045
228174,1379722356868968448,Scookey2045
228175,1379722152832827393,CallumP74850222
228176,1379722109757296648,untitlenarcosis
228177,1379721941712519169,Paige_Bril
228178,1379721769913880576,XarmenKarshov
228179,1379721207830962176,Hansen7Ane
228180,1379720884668264451,Hansen7Ane
228181,1379720684109242372,s_sanja_s
228182,1379719826927714308,ComeGeekSome1
228183,1379719062213771266,s_sanja_s
228184,1379718978147352576,Verstaendnislo2
228185,1379718637443895301,TravisF73144581
228186,1379718507135438850,CihlaJeanne
228187,1379717978397106176,SheaOSullivan2
228188,1379717840295563264,CihlaJeanne
228189,1379717220197138439,carrieb5319
228190,1379716851912040449,LouiseHatfiel16
228191,1379716454967312384,Verstaendnislo2
228192,1379716262977228800,DivanGang
228193,1379716054641954817,TeriCarson
228194,1382051457764093954,Nick_Ruskell
228195,1382051358141001731,ElizaDFTW
228196,1382051283318808577,DeppSoldier_22
228197,1382051200317542408,bryzwyf
228198,1382050788877467648,AnnapurnaJD
228199,1382050731952377860,Dora89886781
228200,1382050670661021710,dumbledelwald
228201,1382050504486875136,Gwennafran
228202,1382050108372504577,inioluwafeolami
228203,1382049939082027009,bryzwyf
228204,1382049912582455301,fionapham8
228205,1382049776129179654,Kboots4Ever
228206,1382049491793149956,TeriCarson
228207,1382049314000797702,Kboots4Ever
228208,1382049195297751046,KingEdgelord99
228209,1382049167573454854,DeppSoldier_22
228210,1382049092851937284,Bridramas
228211,1382048696070717448,Kboots4Ever
228212,1382048427010232320,bryzwyf
228213,1382047870786895879,TildaBeau
228214,1382047605337812997,VisiblyBi
228215,1382046654354755585,bryzwyf
228216,1382045306750128128,TildaBeau
228217,1382045220477534215,Naiad_Nemea
228218,1382044701684011008,ElizaDFTW
228219,1381935783905480704,LNinFrance
228220,1381934823086907394,Angiex0101
228221,1381934479510360065,WinterFrost171
228222,1381934385398755329,JeneBete
228223,1381934054589759490,la77465262
228224,1381933427214192641,DeppSoldier_22
228225,1381933384671260674,CiaraFutalan
228226,1381933198448418819,klitz_j
228227,1381932833518669829,CiaraFutalan
228228,1381932170156126208,AlwaysInTroubl6
228229,1381931803800436736,jayneb68910675
228230,1381931674636812293,Moist_Flange
228231,1381931633876557827,Scookey2045
228232,1381930040473059329,SouthernGirlTea
228233,1381929815540957186,DeppSoldier_22
228234,1381929152304013313,CihlaJeanne
228235,1381929032841891841,AgentBlueStill
228236,1381927111015944193,nay_nay4ever
228237,1381927023757647873,KimmhyDepp
228238,1381926410063917060,ktuoval
228239,1381925663230267392,helpmen2
228240,1381925195531837440,GraceShine0o
228241,1381925169418137600,saintseolli
228242,1381924676637757443,FrancesMarieMc1
228243,1381924311414497280,maiden_monster
228244,1381923984934076419,fury_marvel
228245,1381923874908987394,monsoivintage
228246,1381923860619091969,valorie_ep
228247,1381923093132816384,sevan2000
228248,1381922760486748162,notlordsnow
228249,1381921595812311040,Seafarerbaby
228250,1381921520633716739,StealthOptional
228251,1379683070211715072,epiphanybackup
228252,1379682516680896514,ZiggyMercury73
228253,1379682362305429506,bazarette74
228254,1379682095228932097,epiphanybackup
228255,1379681644353884160,bazarette74
228256,1379681409112158208,TheMSOne17
228257,1379681117662539778,RobinSi56774599
228258,1379680952230805505,TheMSOne17
228259,1379680715109982208,bazarette74
228260,1379680088707493888,DeppSoldier_22
228261,1379679816098676738,DeppSoldier_22
228262,1379679646028021770,bazarette74
228263,1379679517887856643,LNinFrance
228264,1379679234990469121,1570_landa
228265,1379679055298052100,RobinSi56774599
228266,1379678363103678464,giulianotkde
228267,1379678217808805891,Hansen7Ane
228268,1379677909867094016,Zahra__p1389
228269,1379677780716134401,AuthorMikaelson
228270,1379677626676224003,Biankurda
228271,1379677484380168196,peteypumpkin347
228272,1379677333133594624,Hansen7Ane
228273,1379675585111228416,Catwoman_Rises
228274,1379675255308910594,Starstruck3160
228275,1379674590868295680,s_sanja_s
228276,1379674394604138500,desh_bhaktani
228277,1379674007029571589,DeeviousDria
228278,1379673570373218304,Bright_Ichiban
228279,1379671764708380672,design8contact
228280,1379671109222739968,_kathblack
228281,1379671014871724040,HumanitarianPo3
228282,1379670470291767296,THE_HaMST3r
228283,1379670028857921536,haveabj
228284,1379669879352004608,CiaraFutalan
228285,1379669375788011522,CiaraFutalan
228286,1379668926142017539,MccartySue
228287,1379668203740205056,phantumbryde
228288,1379823609963802632,1043Maddog
228289,1379823497694810116,Ioannalag1
228290,1379823390081609733,twistandshout77
228291,1379823380333989896,s_sanja_s
228292,1379823243125796868,Beatrix32021692
228293,1379823141766234114,s_sanja_s
228294,1379822946592698373,Escapist93
228295,1379822944495546372,LoralieDee14
228296,1379822851352563722,cryagain_1
228297,1379822783329406977,sorriemuffin
228298,1379822543088025600,Geekthedog
228299,1379822528655409157,DeppSoldier_22
228300,1379822425605599234,deppheadbackup
228301,1379822224685768706,nearlydear
228302,1379822192100249604,MrsF_primary
228303,1379822180670828545,Alycia25118985
228304,1379821959639351296,RhodGuard
228305,1379821881415585794,snarknight01
228306,1379821785135378437,maryficarra
228307,1379821624250142724,f_liono
228308,1379821557116248066,Scookey2045
228309,1379820661238071301,Alycia25118985
228310,1379820528005963780,mrsdepp_head
228311,1379820309411422208,Scookey2045
228312,1379820148987678726,DeppSoldier_22
228313,1379820126057422849,LaurelsCouture
228314,1379820071023996928,BabsyMacd
228315,1379819724498857985,KevonSP
228316,1379819615564484609,MelissaOrtega16
228317,1379819217306931200,Tracie27691391
228318,1379819184905977856,KatrinaLopezG
228319,1379819154090430470,KatrinaLopezG
228320,1379819104396279809,bray_zeinah
228321,1379819060939124744,KatrinaLopezG
228322,1379818853836853250,chihiro95619047
228323,1379818070303199233,strjngimirauhl
228324,1379818052095721473,fspappa
228325,1379817909795520515,Kitkat189892380
228326,1379817864757186565,marcistooshort
228327,1379817645906739207,s_sanja_s
228328,1379817644585582592,Scookey2045
228329,1379817613333762049,TeriCarson
228330,1379816943968997377,Cookiechip3
228331,1379816912717156353,nickolicious001
228332,1379816833423933440,Scookey2045
228333,1379816806471327745,BritFanofDepp
228334,1379816612157607940,thefordtweets
228335,1379816514833035268,JBug98194061
228336,1379816430749761537,Scookey2045
228337,1379816399837728770,nixaerys
228338,1379816128214663175,adrieledepp
228339,1379816095532654594,3Kaffe
228340,1379815469683773443,Ioannalag1
228341,1379815283896934401,chihiro95619047
228342,1379814713748504582,adrieledepp
228343,1379814558316032009,thefordtweets
228344,1379814369547190276,johnny_justice4
228345,1379814140580085765,sharron67204447
228346,1379814052180979717,JiotaOmega
228347,1379813858966134792,blahblahbedo
228348,1379813368106655747,CultureDeepfake
228349,1379813274271817734,CatyOwen19
228350,1379813254797660166,Dahlia82295015
228351,1379813056448974855,HyslopKayleigh
228352,1379812910696964101,JiotaOmega
228353,1379812444676165632,DeppUruguay
228354,1379811975413252100,semper_soul
228355,1379811599280713732,Chakrangel1
228356,1379811098807857162,CiaraFutalan
228357,1379810710222467073,Fridaaa22
228358,1379810644589899778,CiaraFutalan
228359,1379810508425940996,ChastainxMargot
228360,1379810374736781314,jennifermoreluv
228361,1379810273209487366,Kleeblatt1977
228362,1379810140942069762,CiaraFutalan
228363,1379809969965559810,serpens1984
228364,1379809865367961600,MProinseas
228365,1379809786141741060,Kuntryswagger1
228366,1379809782274621441,RosePagaza
228367,1379809449074946051,RosePagaza
228368,1379809195323617280,gamora9872
228369,1379808734759768065,_eneeson
228370,1379808523186503680,TracyJadeSmith
228371,1379620876589666308,monterey_five
228372,1379620679474106371,SouthernGirlTea
228373,1379620544602062848,Insanitired
228374,1379619945554804750,N3onRobot
228375,1379619811857199104,SouthernGirlTea
228376,1379619644030455809,LaurelsCouture
228377,1379619638384934914,monterey_five
228378,1379619338689339392,monterey_five
228379,1379618528794275840,hn_i9q
228380,1379617524619345925,monterey_five
228381,1379617305340997632,MotivatorNet2
228382,1379616652963221507,xabbieeeex
228383,1379614704092450817,TeriCarson
228384,1379614312017301504,AutistLady
228385,1379614111953211396,FC98530990
228386,1379613898194702337,monterey_five
228387,1379613585014468610,KelvDiLaurentes
228388,1379612385686659072,MotivatorNet2
228389,1379612373258997760,TeriCarson
228390,1379612209182089216,TeriCarson
228391,1379611951903350785,lexyrocket1
228392,1379611866469695488,SouthernGirlTea
228393,1379611737272451076,PeriodDramaPlz
228394,1379611446061981699,DeppSoldier_22
228395,1379611321684033537,MotivatorNet2
228396,1379611262414372868,dahlia_acantha
228397,1379610320096870402,flickerbucket
228398,1379609051202514949,PManhater
228399,1379608770620231681,HermeyCornelius
228400,1379607885605433344,kakaroto072
228401,1379607505853165571,SOOJINBAE123
228402,1379607297094164480,CiaraFutalan
228403,1379606927055929345,lcyraspberry
228404,1379606831480369153,JosephT47844140
228405,1379606552823357442,TeriCarson
228406,1379947024838131714,AllAbou22469742
228407,1379946995893276672,angstygarmadork
228408,1379946887361523718,JohnnyasR
228409,1379946048634896384,LaiaGonzalez6
228410,1379946029588623365,LaiaGonzalez6
228411,1379945991084855302,LaiaGonzalez6
228412,1379945936198205449,LaiaGonzalez6
228413,1379945893231665152,AllAbou22469742
228414,1379945689296351240,CathyJo20924093
228415,1379945397808992256,CathyJo20924093
228416,1379945175800250373,Amber010103
228417,1379944326504022021,Daily_Express
228418,1379943347180158979,KTN12201
228419,1379942471556288512,KTN12201
228420,1379942435481079808,TeriCarson
228421,1379942348067639297,tararenee68
228422,1379941893241462785,TeriCarson
228423,1379940760712327173,Ral314
228424,1379940720522461184,Ral314
228425,1379940553438212097,Ral314
228426,1379939951970766848,Amber010103
228427,1379939826456223745,TC_ahmetaksu
228428,1379939445915389953,TC_ahmetaksu
228429,1379939162682441735,Amber010103
228430,1379937904751878145,docteetor
228431,1379937878374031370,1_robots
228432,1379937744089194497,TeriCarson
228433,1379937686203604993,TC_ahmetaksu
228434,1379937085784789000,KatKatButterfly
228435,1379776861887152130,velinejimenez
228436,1379776819465961476,JohnnyDeppjust
228437,1379776808262983680,janssensnuf
228438,1379776727703023617,mom2jrad
228439,1379776468939632645,AMaskedMenace
228440,1379776263091580935,mreightyhimself
228441,1379776252719026185,thatannika
228442,1379776199606599686,twsxj
228443,1379775452844277760,correctacon
228444,1379774851980926984,PMahdavikia
228445,1379774583251820544,jacxpearl
228446,1379773262494900225,ElizaDFTW
228447,1379773050229506048,Khadijah9310
228448,1379772968876834816,janssensnuf
228449,1379772215575601153,deffsouldc
228450,1379772100488085504,Scookey2045
228451,1379772080053493763,RedSonja2015
228452,1379772066610753537,h0rrybicth
228453,1379771980715528197,GraceShine0o
228454,1379771180790472706,Mewmewjusticef1
228455,1379771170149576707,FMGiveMeTruth
228456,1379770708297838592,CiaraFutalan
228457,1379770204905951233,AllshineWe
228458,1379769818916790272,Scookey2045
228459,1379769637345222660,CiaraFutalan
228460,1379769421238054912,FHounddog
228461,1379769202689548290,CiaraFutalan
228462,1379769185467830274,bazarette74
228463,1379768529294127110,Platoon1979
228464,1379768221373435906,justys0302
228465,1379768188028747780,Andywithani1
228466,1379768132554915840,Hansen7Ane
228467,1379767565329784834,xmrstonner23x
228468,1379767507230265344,Tiger01The
228469,1379766881339465728,Lifeisabirdsong
228470,1379766422516158467,Lifeisabirdsong
228471,1379765746285174791,shesaheathen
228472,1379765711954907139,SouthernGirlTea
228473,1379764824792518658,xmrstonner23x
228474,1379764443169615877,Verstaendnislo2
228475,1379763669484109825,LaroseNicolas
228476,1379763325211402242,thesaamara
228477,1379763313265967104,justys0302
228478,1379763195187986432,DeppUruguay
228479,1379762542218772481,Anastas47199519
228480,1379762494407905285,janssensnuf
228481,1379762262206976003,JohnnysAngel3
228482,1379699728414310400,TeriCarson
