,shared_url,n_shared,from_n_users,users,n_urls,platform,from,id/url,text,n_likes,n_replies,total,url_id
16,http://chng.it/t4ppQZdC,4,1,"(515003412.0,)",{1},instagram,comment,2.45551025495778e+18,@idk.lemasters http://chng.it/t4ppQZdC,18.0,,18.0,instagram_comments_dec_16
17,https://images.app.goo.gl/iWXssPz56qnNWbiz5,1,1,"(510086034.0,)",{1},instagram,comment,2.462245325446622e+18,@mareeoo10 https://images.app.goo.gl/iWXssPz56qnNWbiz5  real!!!!,17.0,,17.0,instagram_comments_dec_17
18,http://chng.it/d4wSkC9HZs,12,2,"(37298049714.0, 286371978.0)",{1},instagram,comment,2.45551025495778e+18,@juli.bustoos Link para sacar a amber Heard de Aquaman 2: http://chng.it/d4wSkC9HZs,14.0,,14.0,instagram_comments_dec_18
19,https://www.dailymail.co.uk/news/article-7053927/Johnny-Depp-accuses-Amber-Heard-severing-finger-hurling-bottle-vodka-him.html,1,1,"(39604068712.0,)",{1},instagram,comment,2.4641647192690893e+18,"@xallhailthepugofdoomx https://www.dailymail.co.uk/news/article-7053927/Johnny-Depp-accuses-Amber-Heard-severing-finger-hurling-bottle-vodka-him.html

Johnny Depp accuses Amber Heard of severing his finger by hurling a bottle of vodka at him when 'asked to sign a post-nuptial agreement in attack that resulted in actor contracting MRSA three times and nearly losing his life' 

I’m not even going to ‘argue’ with you anymore because I have no idea what is true or false anymore, fair enough though if that article is indeed true then Depp is 100% in the wrong in that case.",10.0,,10.0,instagram_comments_dec_19
20,"https://www.gamerant.com/johnny-depp-ecstasy-uk-trial/amp/......""Testimony",1,1,"(2160983317.0,)",{1},instagram,comment,2.4641647192690893e+18,"@arc.ieb https://www.gamerant.com/johnny-depp-ecstasy-uk-trial/amp/......""Testimony provided during the U.K. court case covering Depp's libel case against British tabloid The Sun reveals the actor consumed eight ecstasy pills one night during production on the fifth Pirates film, according to The Hollywood Reporter. The actor reportedly embarked on what the outlet describes as a ""campaign of terror"" against his ex-wife Amber Heard that concluded with the tip of his finger being sliced off.""",10.0,,10.0,instagram_comments_dec_20
21,https://www.change.org/p/dc-entertainment-remove-amber-heard-from-aquaman-2,26,7,"(30074255940.0, 3703701611.0, 2200653740.0, 5694859949.0, 9366015408.0, 24529453845.0, 1207186200.0)",{1},instagram,comment,2.45551025495778e+18,LINK DE LA PETICIÓN 👉 https://www.change.org/p/dc-entertainment-remove-amber-heard-from-aquaman-2,9.0,0.0,9.0,instagram_comments_dec_21
22,http://chng.it/d4wSkC9HZs,12,2,"(37298049714.0, 286371978.0)",{1},instagram,comment,2.45551025495778e+18,@bastian1314_2007 Link para sacar a amber Heard de Aquaman 2: http://chng.it/d4wSkC9HZs,9.0,,9.0,instagram_comments_dec_22
23,http://chng.it/d4wSkC9HZs,12,2,"(37298049714.0, 286371978.0)",{1},instagram,comment,2.45551025495778e+18,@sarafigueroae Link para sacar a amber Heard de Aquaman 2: http://chng.it/d4wSkC9HZs,8.0,,8.0,instagram_comments_dec_25
24,http://chng.it/Tx29y72h7Y,12,1,"(35924250393.0,)",{1},instagram,comment,2.45551025495778e+18,@hrveycore http://chng.it/Tx29y72h7Y,8.0,,8.0,instagram_comments_dec_27
25,http://chng.it/Tx29y72h7Y,12,1,"(35924250393.0,)",{1},instagram,comment,2.45551025495778e+18,@hrveycore http://chng.it/Tx29y72h7Y,8.0,,8.0,instagram_comments_dec_29
26,http://chng.it/cRRfCKcsbm,5,1,"(6768663987.0,)",{1},instagram,comment,2.45551025495778e+18,@fuckingmaaatrix http://chng.it/cRRfCKcsbm,8.0,,8.0,instagram_comments_dec_26
27,http://chng.it/cRRfCKcsbm,5,1,"(6768663987.0,)",{1},instagram,comment,2.45551025495778e+18,@fuckingmaaatrix http://chng.it/cRRfCKcsbm,8.0,,8.0,instagram_comments_dec_24
28,http://chng.it/cRRfCKcsbm,5,1,"(6768663987.0,)",{1},instagram,comment,2.45551025495778e+18,@fuckingmaaatrix http://chng.it/cRRfCKcsbm,8.0,,8.0,instagram_comments_dec_23
29,http://chng.it/Tx29y72h7Y,12,1,"(35924250393.0,)",{1},instagram,comment,2.45551025495778e+18,@hrveycore http://chng.it/Tx29y72h7Y,8.0,,8.0,instagram_comments_dec_28
30,http://chng.it/nKV7d9x5bK,4,1,"(2217101523.0,)",{1},instagram,comment,2.45551025495778e+18,@_.sn.bida._ http://chng.it/nKV7d9x5bK,7.0,,7.0,instagram_comments_dec_32
31,http://chng.it/nKV7d9x5bK,4,1,"(2217101523.0,)",{1},instagram,comment,2.45551025495778e+18,@_.sn.bida._ http://chng.it/nKV7d9x5bK,7.0,,7.0,instagram_comments_dec_31
32,http://chng.it/nKV7d9x5bK,4,1,"(2217101523.0,)",{1},instagram,comment,2.45551025495778e+18,@_.sn.bida._ http://chng.it/nKV7d9x5bK,7.0,,7.0,instagram_comments_dec_30
33,http://chng.it/DT7NQwK8kG,11,1,"(44298546457.0,)",{1},instagram,comment,2.45551025495778e+18,@kevinbastianantonio http://chng.it/DT7NQwK8kG,7.0,,7.0,instagram_comments_dec_33
34,https://www.change.org/p/dc-entertainment-remove-amber-heard-from-aquaman-2?signed=true,4,2,"(21762083.0, 37583586518.0)",{1},instagram,comment,2.454194348917613e+18,@inx_lin https://www.change.org/p/dc-entertainment-remove-amber-heard-from-aquaman-2?signed=true,6.0,,6.0,instagram_comments_dec_35
35,http://chng.it/DT7NQwK8kG,11,1,"(44298546457.0,)",{1},instagram,comment,2.45551025495778e+18,@vicentepoblete14sg http://chng.it/DT7NQwK8kG,6.0,,6.0,instagram_comments_dec_34
36,http://chng.it/6mQrjqdMDd,1,1,"(5741972708.0,)",{1},instagram,comment,2.45551025495778e+18,aquí está el link http://chng.it/6mQrjqdMDd,3.0,2.0,5.0,instagram_comments_dec_45
37,https://www.change.org/p/dc-entertainment-remove-amber-heard-from-aquaman-2,26,7,"(30074255940.0, 3703701611.0, 2200653740.0, 5694859949.0, 9366015408.0, 24529453845.0, 1207186200.0)",{1},instagram,comment,2.453186700661121e+18,https://www.change.org/p/dc-entertainment-remove-amber-heard-from-aquaman-2,1.0,4.0,5.0,instagram_comments_dec_44
38,http://chng.it/XRfnQzpVXY,3,1,"(7596799773.0,)",{1},instagram,comment,2.45551025495778e+18,http://chng.it/XRfnQzpVXY,5.0,,5.0,instagram_comments_dec_42
39,http://chng.it/XRfnQzpVXY,3,1,"(7596799773.0,)",{1},instagram,comment,2.45551025495778e+18,http://chng.it/XRfnQzpVXY,5.0,,5.0,instagram_comments_dec_41
40,http://chng.it/XRfnQzpVXY,3,1,"(7596799773.0,)",{1},instagram,comment,2.45551025495778e+18,http://chng.it/XRfnQzpVXY,5.0,,5.0,instagram_comments_dec_37
41,http://chng.it/d4wSkC9HZs,12,2,"(37298049714.0, 286371978.0)",{1},instagram,comment,2.45551025495778e+18,@nya_y_stballer Link para sacar a amber Heard de Aquaman 2: http://chng.it/d4wSkC9HZs,5.0,,5.0,instagram_comments_dec_36
42,http://chng.it/DT7NQwK8kG,11,1,"(44298546457.0,)",{1},instagram,comment,2.45551025495778e+18,@nya_y_stballer http://chng.it/DT7NQwK8kG,5.0,,5.0,instagram_comments_dec_40
43,http://chng.it/DT7NQwK8kG,11,1,"(44298546457.0,)",{1},instagram,comment,2.45551025495778e+18,@_marco_cherry http://chng.it/DT7NQwK8kG,5.0,,5.0,instagram_comments_dec_38
44,http://chng.it/DT7NQwK8kG,11,1,"(44298546457.0,)",{1},instagram,comment,2.45551025495778e+18,@_jorgeprietom http://chng.it/DT7NQwK8kG,5.0,,5.0,instagram_comments_dec_39
45,https://www.change.org/p/dc-entertainment-remove-amber-heard-from-aquaman-2,26,7,"(30074255940.0, 3703701611.0, 2200653740.0, 5694859949.0, 9366015408.0, 24529453845.0, 1207186200.0)",{1},instagram,comment,2.460758767537802e+18,#justiceforjohnnydepp https://www.change.org/p/dc-entertainment-remove-amber-heard-from-aquaman-2,5.0,0.0,5.0,instagram_comments_dec_43
46,http://chng.it/t678nfWmX6,2,1,"(4239258580.0,)",{1},instagram,comment,2.45551025495778e+18,"pongan en google : remove amber heard y les sale de los primeros 

http://chng.it/t678nfWmX6",4.0,,4.0,instagram_comments_dec_54
47,http://chng.it/t678nfWmX6,2,1,"(4239258580.0,)",{1},instagram,comment,2.45551025495778e+18,"pongan en google : remove amber heard y les sale de los primeros 

http://chng.it/t678nfWmX6",4.0,,4.0,instagram_comments_dec_55
48,https://www.change.org/p/the-people-warner-bros-bring-johnny-depp-back-as-gellert-grindelwald,5,1,"(3703701611.0,)",{1},instagram,comment,2.468564169674257e+18,#justiceforjohnnydepp https://www.change.org/p/the-people-warner-bros-bring-johnny-depp-back-as-gellert-grindelwald,4.0,0.0,4.0,instagram_comments_dec_53
49,http://chng.it/d4wSkC9HZs,12,2,"(37298049714.0, 286371978.0)",{1},instagram,comment,2.45551025495778e+18,@cajitas.con.amor_talca Link para sacar a amber Heard de Aquaman 2: http://chng.it/d4wSkC9HZs,4.0,,4.0,instagram_comments_dec_52
50,http://chng.it/DT7NQwK8kG,11,1,"(44298546457.0,)",{1},instagram,comment,2.45551025495778e+18,@_.visho.o._ http://chng.it/DT7NQwK8kG,4.0,,4.0,instagram_comments_dec_56
51,https://www.change.org/p/dc-entertainment-remove-amber-heard-from-aquaman-2,26,7,"(30074255940.0, 3703701611.0, 2200653740.0, 5694859949.0, 9366015408.0, 24529453845.0, 1207186200.0)",{1},instagram,comment,2.45551025495778e+18,@fuckingmaaatrix https://www.change.org/p/dc-entertainment-remove-amber-heard-from-aquaman-2,4.0,,4.0,instagram_comments_dec_47
52,https://www.change.org/p/dc-entertainment-remove-amber-heard-from-aquaman-2,26,7,"(30074255940.0, 3703701611.0, 2200653740.0, 5694859949.0, 9366015408.0, 24529453845.0, 1207186200.0)",{1},instagram,comment,2.45551025495778e+18,@fuckingmaaatrix https://www.change.org/p/dc-entertainment-remove-amber-heard-from-aquaman-2,4.0,,4.0,instagram_comments_dec_48
53,www.nrc.no,1,1,"(43894612468.0,)",{1},instagram,comment,2.45551025495778e+18,"Imagehttps://www.nrc.no › reportsPDF
Access to Tazkera Afghanistan - NRC

the position of the European Union or the Swedish government. ... 2.1 Personal Identification",2.0,2.0,4.0,instagram_comments_dec_50
54,https://www.deadcuts.com/single-post/update-from-mark-keds-in-the-sidney-street-bunker,1,1,"(174039037.0,)",{1},instagram,comment,2.4425307752983204e+18,https://www.deadcuts.com/single-post/update-from-mark-keds-in-the-sidney-street-bunker,4.0,0.0,4.0,instagram_comments_dec_51
55,https://www.change.org/p/walt-disney-we-want-johnny-depp-back-as-captain-jack-sparrow,6,1,"(3703701611.0,)",{1},instagram,comment,2.466995560887255e+18,#justiceforjohnnydepp https://www.change.org/p/walt-disney-we-want-johnny-depp-back-as-captain-jack-sparrow,4.0,0.0,4.0,instagram_comments_dec_49
56,https://www.change.org/p/dc-entertainment-remove-amber-heard-from-aquaman-2,26,7,"(30074255940.0, 3703701611.0, 2200653740.0, 5694859949.0, 9366015408.0, 24529453845.0, 1207186200.0)",{1},instagram,comment,2.45551025495778e+18,@fuckingmaaatrix https://www.change.org/p/dc-entertainment-remove-amber-heard-from-aquaman-2,4.0,,4.0,instagram_comments_dec_46
57,http://chng.it/DT7NQwK8kG,11,1,"(44298546457.0,)",{1},instagram,comment,2.45551025495778e+18,@renaleonorr http://chng.it/DT7NQwK8kG,3.0,,3.0,instagram_comments_dec_63
58,http://chng.it/DT7NQwK8kG,11,1,"(44298546457.0,)",{1},instagram,comment,2.45551025495778e+18,@valebiebs_ http://chng.it/DT7NQwK8kG,3.0,,3.0,instagram_comments_dec_61
59,https://www.amazon.com/gp/product/B08L9RNVBR/ref=cx_skuctr_share?smid=A2EQDMR76UXQ9,1,1,"(44730102245.0,)",{1},instagram,comment,2.4604075766965376e+18,"Hello, 

Hope everyhing is fine at your side. First of all apologies to disturb you. We are a seller at Amazon US and just wanted to share if you maybe interested with this sterling silver tiny multicolor evil eye bracelet.

I just listed: 925 Sterling Silver Evil Eye Bracelet, Multicolor Dainty Evil Eye Bracelet Sterling Silver, for $17.99 via @amazon  https://www.amazon.com/gp/product/B08L9RNVBR/ref=cx_skuctr_share?smid=A2EQDMR76UXQ9

Thank you for your understanding and for your time on reading this.

All the best, stay safe and healthy.🙏

HoneyWinter",1.0,2.0,3.0,instagram_comments_dec_67
60,https://www.change.org/p/the-people-warner-bros-bring-johnny-depp-back-as-gellert-grindelwald,5,1,"(3703701611.0,)",{1},instagram,comment,2.453996280545245e+18,https://www.change.org/p/the-people-warner-bros-bring-johnny-depp-back-as-gellert-grindelwald,3.0,0.0,3.0,instagram_comments_dec_58
61,https://www.change.org/p/dc-entertainment-remove-amber-heard-from-aquaman-2,26,7,"(30074255940.0, 3703701611.0, 2200653740.0, 5694859949.0, 9366015408.0, 24529453845.0, 1207186200.0)",{1},instagram,comment,2.45551025495778e+18,https://www.change.org/p/dc-entertainment-remove-amber-heard-from-aquaman-2,3.0,0.0,3.0,instagram_comments_dec_57
62,https://www.change.org/p/dc-entertainment-remove-amber-heard-from-aquaman-2,26,7,"(30074255940.0, 3703701611.0, 2200653740.0, 5694859949.0, 9366015408.0, 24529453845.0, 1207186200.0)",{1},instagram,comment,2.45551025495778e+18,Link para firmar: https://www.change.org/p/dc-entertainment-remove-amber-heard-from-aquaman-2,2.0,1.0,3.0,instagram_comments_dec_59
63,http://chng.it/d4wSkC9HZs,12,2,"(37298049714.0, 286371978.0)",{1},instagram,comment,2.45551025495778e+18,@its.matiii._ Link para sacar a amber Heard de Aquaman 2: http://chng.it/d4wSkC9HZs,3.0,,3.0,instagram_comments_dec_68
64,https://www.change.org/p/walt-disney-we-want-johnny-depp-back-as-captain-jack-sparrow,6,1,"(3703701611.0,)",{1},instagram,comment,2.466889754726317e+18,#justiceforjohnnydepp https://www.change.org/p/walt-disney-we-want-johnny-depp-back-as-captain-jack-sparrow,3.0,0.0,3.0,instagram_comments_dec_60
65,https://www.change.org/p/dc-entertainment-remove-amber-heard-from-aquaman-2,26,7,"(30074255940.0, 3703701611.0, 2200653740.0, 5694859949.0, 9366015408.0, 24529453845.0, 1207186200.0)",{1},instagram,comment,2.45551025495778e+18,@__senpaaii_  https://www.change.org/p/dc-entertainment-remove-amber-heard-from-aquaman-2,3.0,,3.0,instagram_comments_dec_62
66,https://www.change.org/p/dc-entertainment-remove-amber-heard-from-aquaman-2,26,7,"(30074255940.0, 3703701611.0, 2200653740.0, 5694859949.0, 9366015408.0, 24529453845.0, 1207186200.0)",{1},instagram,comment,2.45551025495778e+18,@__senpaaii_  https://www.change.org/p/dc-entertainment-remove-amber-heard-from-aquaman-2,3.0,,3.0,instagram_comments_dec_64
67,https://www.change.org/p/dc-entertainment-remove-amber-heard-from-aquaman-2,26,7,"(30074255940.0, 3703701611.0, 2200653740.0, 5694859949.0, 9366015408.0, 24529453845.0, 1207186200.0)",{1},instagram,comment,2.45551025495778e+18,@__senpaaii_  https://www.change.org/p/dc-entertainment-remove-amber-heard-from-aquaman-2,3.0,,3.0,instagram_comments_dec_65
68,http://chng.it/DT7NQwK8kG,11,1,"(44298546457.0,)",{1},instagram,comment,2.45551025495778e+18,@bxchxlxcx_2004 http://chng.it/DT7NQwK8kG,3.0,,3.0,instagram_comments_dec_66
