created_at,id,id_str,full_text,truncated,display_text_range,entities,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,quoted_status_id,quoted_status_id_str,quoted_status_permalink,quoted_status,possibly_sensitive,retweeted_status,extended_entities
2021-09-19 21:23:25+00:00,1439701686977798145,1439701686977798144,"And for the last one, POTC Dead Man's Chest.
#DeppMovieNight 
#JusticeForJohhnyDepp",False,"[0, 83]","{'hashtags': [{'text': 'DeppMovieNight', 'indices': [45, 60]}, {'text': 'JusticeForJohhnyDepp', 'indices': [62, 83]}], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,"{'id': 932314974982205440, 'id_str': '932314974982205440', 'name': 'PizarrosPies', 'screen_name': 'pizarrospies', 'location': '', 'description': '', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 51, 'friends_count': 70, 'listed_count': 0, 'created_at': 'Sun Nov 19 18:29:46 +0000 2017', 'favourites_count': 2235, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 1297, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1380113385463934981/4I9HseGi_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1380113385463934981/4I9HseGi_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/932314974982205440/1596133498', 'profile_image_extensions_alt_text': None, 'profile_banner_extensions_alt_text': None, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",,,,,False,0,0,False,False,en,,,,,,,
2021-09-19 19:35:04+00:00,1439674419559927808,1439674419559927808,"And now for City of Lies
#DeppMovieNight 
#JusticeForJohnnyDepp",False,"[0, 63]","{'hashtags': [{'text': 'DeppMovieNight', 'indices': [25, 40]}, {'text': 'JusticeForJohnnyDepp', 'indices': [42, 63]}], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,"{'id': 932314974982205440, 'id_str': '932314974982205440', 'name': 'PizarrosPies', 'screen_name': 'pizarrospies', 'location': '', 'description': '', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 51, 'friends_count': 70, 'listed_count': 0, 'created_at': 'Sun Nov 19 18:29:46 +0000 2017', 'favourites_count': 2235, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 1297, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1380113385463934981/4I9HseGi_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1380113385463934981/4I9HseGi_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/932314974982205440/1596133498', 'profile_image_extensions_alt_text': None, 'profile_banner_extensions_alt_text': None, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",,,,,False,0,2,False,False,en,,,,,,,
2021-09-19 15:46:30+00:00,1439616902402301952,1439616902402301952,@depplyhaIIows Wish you better Brooke!,False,"[15, 38]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'depplyhaIIows', 'name': 'brooke', 'id': 1924288669, 'id_str': '1924288669', 'indices': [0, 14]}], 'urls': []}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.4396154173587333e+18,1.4396154173587333e+18,1924288669.0,1924288669.0,depplyhaIIows,"{'id': 932314974982205440, 'id_str': '932314974982205440', 'name': 'PizarrosPies', 'screen_name': 'pizarrospies', 'location': '', 'description': '', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 51, 'friends_count': 70, 'listed_count': 0, 'created_at': 'Sun Nov 19 18:29:46 +0000 2017', 'favourites_count': 2235, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 1297, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1380113385463934981/4I9HseGi_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1380113385463934981/4I9HseGi_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/932314974982205440/1596133498', 'profile_image_extensions_alt_text': None, 'profile_banner_extensions_alt_text': None, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",,,,,False,0,1,False,False,en,,,,,,,
2021-09-19 15:45:43+00:00,1439616701730000900,1439616701730000896,"And now for Pirates AWE
#DeppMovieNight 
#JusticeForJohnnyDepp",False,"[0, 62]","{'hashtags': [{'text': 'DeppMovieNight', 'indices': [24, 39]}, {'text': 'JusticeForJohnnyDepp', 'indices': [41, 62]}], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,"{'id': 932314974982205440, 'id_str': '932314974982205440', 'name': 'PizarrosPies', 'screen_name': 'pizarrospies', 'location': '', 'description': '', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 51, 'friends_count': 70, 'listed_count': 0, 'created_at': 'Sun Nov 19 18:29:46 +0000 2017', 'favourites_count': 2235, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 1297, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1380113385463934981/4I9HseGi_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1380113385463934981/4I9HseGi_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/932314974982205440/1596133498', 'profile_image_extensions_alt_text': None, 'profile_banner_extensions_alt_text': None, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",,,,,False,0,0,False,False,en,,,,,,,
2021-09-19 13:51:40+00:00,1439588003039662083,1439588003039662080,"And now Through the Looking Glass as it's on T.V.
#DeppMovieNight 
#JusticeForJohnnyDepp",False,"[0, 88]","{'hashtags': [{'text': 'DeppMovieNight', 'indices': [50, 65]}, {'text': 'JusticeForJohnnyDepp', 'indices': [67, 88]}], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,"{'id': 932314974982205440, 'id_str': '932314974982205440', 'name': 'PizarrosPies', 'screen_name': 'pizarrospies', 'location': '', 'description': '', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 51, 'friends_count': 70, 'listed_count': 0, 'created_at': 'Sun Nov 19 18:29:46 +0000 2017', 'favourites_count': 2235, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 1297, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1380113385463934981/4I9HseGi_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1380113385463934981/4I9HseGi_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/932314974982205440/1596133498', 'profile_image_extensions_alt_text': None, 'profile_banner_extensions_alt_text': None, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",,,,,False,0,0,False,False,en,,,,,,,
2021-09-19 11:43:57+00:00,1439555862146736131,1439555862146736128,"And moving on to Before Night Falls
#DeppMovieNight 
#JusticeForJohnnyDepp",False,"[0, 74]","{'hashtags': [{'text': 'DeppMovieNight', 'indices': [36, 51]}, {'text': 'JusticeForJohnnyDepp', 'indices': [53, 74]}], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,"{'id': 932314974982205440, 'id_str': '932314974982205440', 'name': 'PizarrosPies', 'screen_name': 'pizarrospies', 'location': '', 'description': '', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 51, 'friends_count': 70, 'listed_count': 0, 'created_at': 'Sun Nov 19 18:29:46 +0000 2017', 'favourites_count': 2235, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 1297, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1380113385463934981/4I9HseGi_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1380113385463934981/4I9HseGi_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/932314974982205440/1596133498', 'profile_image_extensions_alt_text': None, 'profile_banner_extensions_alt_text': None, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",,,,,False,0,0,False,False,en,,,,,,,
2021-09-19 09:10:24+00:00,1439517218753110016,1439517218753110016,"So Day 2 begins with Benny &amp; Joon.
#DeppMovieNight 
#JusticeForJohnnyDepp",False,"[0, 77]","{'hashtags': [{'text': 'DeppMovieNight', 'indices': [39, 54]}, {'text': 'JusticeForJohnnyDepp', 'indices': [56, 77]}], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,"{'id': 932314974982205440, 'id_str': '932314974982205440', 'name': 'PizarrosPies', 'screen_name': 'pizarrospies', 'location': '', 'description': '', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 51, 'friends_count': 70, 'listed_count': 0, 'created_at': 'Sun Nov 19 18:29:46 +0000 2017', 'favourites_count': 2235, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 1297, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1380113385463934981/4I9HseGi_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1380113385463934981/4I9HseGi_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/932314974982205440/1596133498', 'profile_image_extensions_alt_text': None, 'profile_banner_extensions_alt_text': None, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",,,,,False,0,0,False,False,en,,,,,,,
2021-09-18 21:46:27+00:00,1439345098295324676,1439345098295324672,"@Sam52420146 @classicpaws1 @joannhe69142860 Yes, she also said that in interviews while they were still married.  That was always manifestly BS IMO.",False,"[44, 148]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Sam52420146', 'name': 'Samurai Sam ⚖️ 🏴\u200d☠️☃️🎄🎅✨', 'id': 1085149769989873664, 'id_str': '1085149769989873664', 'indices': [0, 12]}, {'screen_name': 'classicpaws1', 'name': '🖤🤍🇦🇹 classicpaws 💜🏴\u200d☠️💜', 'id': 1324058395347951616, 'id_str': '1324058395347951616', 'indices': [13, 26]}, {'screen_name': 'joannhe69142860', 'name': 'joann hess', 'id': 1296588200203304960, 'id_str': '1296588200203304960', 'indices': [27, 43]}], 'urls': []}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.439343628565074e+18,1.439343628565074e+18,1.0851497699898737e+18,1.0851497699898737e+18,Sam52420146,"{'id': 932314974982205440, 'id_str': '932314974982205440', 'name': 'PizarrosPies', 'screen_name': 'pizarrospies', 'location': '', 'description': '', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 51, 'friends_count': 70, 'listed_count': 0, 'created_at': 'Sun Nov 19 18:29:46 +0000 2017', 'favourites_count': 2235, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 1297, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1380113385463934981/4I9HseGi_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1380113385463934981/4I9HseGi_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/932314974982205440/1596133498', 'profile_image_extensions_alt_text': None, 'profile_banner_extensions_alt_text': None, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",,,,,False,1,4,False,False,en,,,,,,,
2021-09-18 21:27:47+00:00,1439340397696782342,1439340397696782336,@classicpaws1 @Sam52420146 @joannhe69142860 Agreed again.  It proves she has no compunction about lying under oath and also destroys the defence she has used of having no reason to lie about the abuse.  (It's true the motivation issue would still apply even if she hadn't lied about donating.),False,"[44, 293]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'classicpaws1', 'name': '🖤🤍🇦🇹 classicpaws 💜🏴\u200d☠️💜', 'id': 1324058395347951616, 'id_str': '1324058395347951616', 'indices': [0, 13]}, {'screen_name': 'Sam52420146', 'name': 'Samurai Sam ⚖️ 🏴\u200d☠️☃️🎄🎅✨', 'id': 1085149769989873664, 'id_str': '1085149769989873664', 'indices': [14, 26]}, {'screen_name': 'joannhe69142860', 'name': 'joann hess', 'id': 1296588200203304960, 'id_str': '1296588200203304960', 'indices': [27, 43]}], 'urls': []}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.4393365729613988e+18,1.4393365729613988e+18,1.3240583953479516e+18,1.3240583953479516e+18,classicpaws1,"{'id': 932314974982205440, 'id_str': '932314974982205440', 'name': 'PizarrosPies', 'screen_name': 'pizarrospies', 'location': '', 'description': '', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 51, 'friends_count': 70, 'listed_count': 0, 'created_at': 'Sun Nov 19 18:29:46 +0000 2017', 'favourites_count': 2235, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 1297, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1380113385463934981/4I9HseGi_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1380113385463934981/4I9HseGi_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/932314974982205440/1596133498', 'profile_image_extensions_alt_text': None, 'profile_banner_extensions_alt_text': None, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",,,,,False,1,4,False,False,en,,,,,,,
2021-09-18 21:10:12+00:00,1439335974270554113,1439335974270554112,@classicpaws1 @Sam52420146 @joannhe69142860 I agree.  That was my point.  Her lying about it is what's relevant.,False,"[44, 112]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'classicpaws1', 'name': '🖤🤍🇦🇹 classicpaws 💜🏴\u200d☠️💜', 'id': 1324058395347951616, 'id_str': '1324058395347951616', 'indices': [0, 13]}, {'screen_name': 'Sam52420146', 'name': 'Samurai Sam ⚖️ 🏴\u200d☠️☃️🎄🎅✨', 'id': 1085149769989873664, 'id_str': '1085149769989873664', 'indices': [14, 26]}, {'screen_name': 'joannhe69142860', 'name': 'joann hess', 'id': 1296588200203304960, 'id_str': '1296588200203304960', 'indices': [27, 43]}], 'urls': []}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.439321803646718e+18,1.439321803646718e+18,1.3240583953479516e+18,1.3240583953479516e+18,classicpaws1,"{'id': 932314974982205440, 'id_str': '932314974982205440', 'name': 'PizarrosPies', 'screen_name': 'pizarrospies', 'location': '', 'description': '', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 51, 'friends_count': 70, 'listed_count': 0, 'created_at': 'Sun Nov 19 18:29:46 +0000 2017', 'favourites_count': 2235, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 1297, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1380113385463934981/4I9HseGi_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1380113385463934981/4I9HseGi_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/932314974982205440/1596133498', 'profile_image_extensions_alt_text': None, 'profile_banner_extensions_alt_text': None, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",,,,,False,0,4,False,False,en,,,,,,,
2021-09-18 18:55:36+00:00,1439302101583241216,1439302101583241216,"Next up, Minamata
#DeppMovieNight 
#JusticeForJohnnyDepp",False,"[0, 56]","{'hashtags': [{'text': 'DeppMovieNight', 'indices': [18, 33]}, {'text': 'JusticeForJohnnyDepp', 'indices': [35, 56]}], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,"{'id': 932314974982205440, 'id_str': '932314974982205440', 'name': 'PizarrosPies', 'screen_name': 'pizarrospies', 'location': '', 'description': '', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 51, 'friends_count': 70, 'listed_count': 0, 'created_at': 'Sun Nov 19 18:29:46 +0000 2017', 'favourites_count': 2235, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 1297, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1380113385463934981/4I9HseGi_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1380113385463934981/4I9HseGi_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/932314974982205440/1596133498', 'profile_image_extensions_alt_text': None, 'profile_banner_extensions_alt_text': None, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",,,,,False,0,1,False,False,tl,,,,,,,
2021-09-18 18:38:04+00:00,1439297689397702657,1439297689397702656,"@joannhe69142860 Yes, but her reneging on a pledge isn't in itself relevant to whether or not he hit her.  Her lying about it, particularly under oath, is though as it seriously undermines her credibility and destroys her claim that she had no motive to lie.",False,"[17, 258]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'joannhe69142860', 'name': 'joann hess', 'id': 1296588200203304960, 'id_str': '1296588200203304960', 'indices': [0, 16]}], 'urls': []}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.439290825125634e+18,1.439290825125634e+18,1.296588200203305e+18,1.296588200203305e+18,joannhe69142860,"{'id': 932314974982205440, 'id_str': '932314974982205440', 'name': 'PizarrosPies', 'screen_name': 'pizarrospies', 'location': '', 'description': '', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 51, 'friends_count': 70, 'listed_count': 0, 'created_at': 'Sun Nov 19 18:29:46 +0000 2017', 'favourites_count': 2235, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 1297, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1380113385463934981/4I9HseGi_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1380113385463934981/4I9HseGi_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/932314974982205440/1596133498', 'profile_image_extensions_alt_text': None, 'profile_banner_extensions_alt_text': None, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",,,,,False,0,5,False,False,en,,,,,,,
2021-09-18 16:11:53+00:00,1439260900884631552,1439260900884631552,"And on to film number 5, Chocolat
#DeppMovieNight #JusticeForJohnnyDepp",False,"[0, 71]","{'hashtags': [{'text': 'DeppMovieNight', 'indices': [34, 49]}, {'text': 'JusticeForJohnnyDepp', 'indices': [50, 71]}], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,"{'id': 932314974982205440, 'id_str': '932314974982205440', 'name': 'PizarrosPies', 'screen_name': 'pizarrospies', 'location': '', 'description': '', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 51, 'friends_count': 70, 'listed_count': 0, 'created_at': 'Sun Nov 19 18:29:46 +0000 2017', 'favourites_count': 2235, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 1297, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1380113385463934981/4I9HseGi_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1380113385463934981/4I9HseGi_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/932314974982205440/1596133498', 'profile_image_extensions_alt_text': None, 'profile_banner_extensions_alt_text': None, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",,,,,False,0,1,False,False,en,,,,,,,
