id,user,support_count,offense_count,support_score,category,client_id,timestamp,analysis_total_tweets,unbiased_count
29187,@crustilye,0,1,0.0,Offender,1,2021-06-29 12:03:53.285634,1,0
29188,@Torments_US,0,2,0.0,Offender,1,2021-06-29 12:03:57.631623,2,0
29189,@FadsMide,0,1,0.0,Offender,1,2021-06-29 12:03:59.670048,1,0
29190,@IronWhovian,0,1,0.0,Offender,1,2021-06-29 12:04:05.960712,1,0
29191,@EddddddsterT,0,1,0.0,Offender,1,2021-06-29 12:04:07.902675,1,0
29192,@DorynMarl,0,1,0.0,Offender,1,2021-06-29 12:04:14.788539,1,0
29193,@Northie31637176,0,1,0.0,Offender,1,2021-06-29 12:04:16.639888,1,0
29194,@herahsokas,0,1,0.0,Offender,1,2021-06-29 12:04:21.589026,1,0
29195,@LashaeMadolyn,0,1,0.0,Offender,1,2021-06-29 12:04:34.138146,1,0
29196,@aerithean,1,0,1.0,Supporter,1,2021-06-29 12:04:36.258694,1,0
29197,@heyheyadaibhi,0,1,0.0,Offender,1,2021-06-29 12:04:48.846570,1,0
29198,@ThaPolymath,0,1,0.0,Offender,1,2021-06-29 12:04:54.788780,1,0
29199,@NkazimuloKeys,0,2,0.0,Offender,1,2021-06-29 12:05:00.538772,2,0
29200,@torenkneedler1,1,0,1.0,Supporter,1,2021-06-29 12:05:09.264308,1,0
29201,@LegendMothman,0,1,0.0,Offender,1,2021-06-29 12:05:15.509097,1,0
29202,@ClaireHeaney,0,0,0.5,None,1,2021-06-29 12:05:20.512292,1,1
29203,@Wolven_Winter,0,1,0.0,Offender,1,2021-06-29 12:05:25.748484,1,0
29204,@Julian_BGPB,0,1,0.0,Offender,1,2021-06-29 12:05:31.144467,1,0
29205,@HOPEcgm7,0,1,0.0,Offender,1,2021-06-29 12:30:45.309835,1,0
29206,@chibi_alien_,0,1,0.0,Offender,1,2021-06-29 12:30:48.115653,1,0
29207,@Elle02463591,0,1,0.0,Offender,1,2021-06-29 12:31:12.781462,1,0
29208,@Mars_Jameson,0,0,0.5,None,1,2021-06-29 12:32:10.890230,1,1
29209,@GulbrandColton,0,1,0.0,Offender,1,2021-06-29 12:32:13.140794,1,0
29210,@SereneMelody97,0,1,0.0,Offender,1,2021-06-29 12:32:17.181339,1,0
29211,@LagnajeetPatra,0,1,0.0,Offender,1,2021-06-29 12:32:28.125726,1,0
29212,@DeadMansSquid,0,1,0.0,Offender,1,2021-06-29 12:32:38.371815,1,0
29213,@B5_AFCB,0,1,0.0,Offender,1,2021-06-29 12:32:42.843172,1,0
29214,@Mnxeu,0,1,0.0,Offender,1,2021-06-29 12:32:44.001473,1,0
29215,@HighJay_,0,1,0.0,Offender,1,2021-06-29 12:32:47.714490,1,0
29216,@Steph_Mckellop,0,1,0.0,Offender,1,2021-06-29 12:32:57.297963,1,0
29217,@trades4life1,0,1,0.0,Offender,1,2021-06-29 12:33:08.943180,1,0
29218,@ryanstannard95,0,0,0.5,None,1,2021-06-29 12:33:10.801343,1,1
29219,@_brexoxo_,0,0,0.5,None,1,2021-06-29 12:33:29.276068,1,1
29220,@BetterWokeUp,1,2,0.3333333333333333,Offender,1,2021-06-29 12:33:31.129727,3,0
29221,@DannyG59693906,0,1,0.0,Offender,1,2021-06-29 12:47:59.964812,1,0
29222,@19msa98,0,1,0.0,Offender,1,2021-06-29 12:48:05.471313,1,0
29223,@AnnieApprox,0,1,0.0,Offender,1,2021-06-29 12:48:07.386664,1,0
29224,@kwakawalker,0,1,0.0,Offender,1,2021-06-29 12:48:09.244847,1,0
29225,@HopeBerry_26,0,1,0.0,Offender,1,2021-06-29 12:48:12.857460,1,0
29226,@Queen0fMoondoor,0,1,0.0,Offender,1,2021-06-29 12:48:14.770080,1,0
29227,@cm_crockford,0,0,0.5,None,1,2021-06-29 12:48:25.646560,1,1
29228,@williambrady12x,0,1,0.0,Offender,1,2021-06-29 12:48:27.875655,1,0
29229,@IamtheDaygo,0,0,0.5,None,1,2021-06-29 12:48:33.777766,1,1
29230,@mmajuicehead,1,0,1.0,Supporter,1,2021-06-29 12:48:41.406167,1,0
29231,@janetruizx,0,0,0.5,None,1,2021-06-29 12:48:47.478415,1,1
29232,@HellbreakerUser,0,1,0.0,Offender,1,2021-06-29 12:48:50.481908,1,0
29233,@jcxsey,0,1,0.0,Offender,1,2021-06-29 12:48:57.138219,1,0
29234,@swarmingdeep,0,1,0.0,Offender,1,2021-06-29 12:49:03.722227,1,0
29235,@chrisnelsonlad,0,1,0.0,Offender,1,2021-06-29 12:49:05.816027,1,0
29236,@bbaepsaex,0,1,0.0,Offender,1,2021-06-29 12:49:14.502079,1,0
29237,@JustJennyFlynn,0,1,0.0,Offender,1,2021-06-29 12:49:32.301478,1,0
29238,@MYWARCHILD,0,1,0.0,Offender,1,2021-06-29 12:52:54.704545,1,0
29239,@castielof_Nomad,0,1,0.0,Offender,1,2021-06-29 12:52:57.547135,1,0
29240,@GroovinGalactic,0,1,0.0,Offender,1,2021-06-29 12:53:04.934397,1,0
29241,@rosemajid17,0,1,0.0,Offender,1,2021-06-29 12:53:40.324434,1,0
29242,@29j5od92kznriex,0,1,0.0,Offender,1,2021-06-29 12:53:43.084636,1,0
29243,@krustymontana,1,0,1.0,Supporter,1,2021-06-29 12:53:44.814126,1,0
29244,@DefaltEVM,0,1,0.0,Offender,1,2021-06-29 12:53:49.756732,1,0
29245,@oLillypad,0,1,0.0,Offender,1,2021-06-29 12:53:55.314925,1,0
29246,@DannyDoom333,0,1,0.0,Offender,1,2021-06-29 12:53:57.209896,1,0
29247,@itsleviH0Esa,0,0,0.5,None,1,2021-06-29 12:53:59.729538,1,1
29248,@AussStar,0,0,0.5,None,1,2021-06-29 12:54:04.019820,1,1
29249,@joe89leeds,0,1,0.0,Offender,1,2021-06-29 12:54:06.922679,1,0
29250,@sknh_isl,0,1,0.0,Offender,1,2021-06-29 12:54:08.844018,1,0
29251,@SpeakTruth2Pow1,0,2,0.0,Offender,1,2021-06-29 12:54:23.799479,2,0
29252,@DCSkwad,0,2,0.0,Offender,1,2021-06-29 12:54:26.084467,2,0
29253,@yuubae817,0,0,0.5,None,1,2021-06-29 12:54:35.313811,1,1
29254,@Blackseid,2,0,1.0,Supporter,1,2021-06-29 12:54:37.277514,2,0
29255,@CommonS22148195,0,1,0.0,Offender,1,2021-06-29 12:54:48.299072,1,0
29256,@NotCyclic,0,1,0.0,Offender,1,2021-06-29 12:54:50.830758,1,0
29257,@Pinipy,0,1,0.0,Offender,1,2021-06-29 12:54:55.771264,1,0
29258,@Chelsea3406,0,1,0.0,Offender,1,2021-06-29 12:54:58.557327,1,0
29259,@yeetmeouttahere,1,0,1.0,Supporter,1,2021-06-29 12:55:03.059324,1,0
29260,@_______yeet____,0,1,0.0,Offender,1,2021-06-29 12:55:05.134057,1,0
29261,@Amiee93Rigby,0,1,0.0,Offender,1,2021-06-29 12:55:16.893157,1,0
29262,@Kaptain_Kisuke,0,0,0.5,None,1,2021-06-29 12:55:28.228528,1,1
29263,@Becci_Hilton77,0,1,0.0,Offender,1,2021-06-29 12:55:30.823675,1,0
29264,@pikachufans2018,0,1,0.0,Offender,1,2021-06-29 13:20:52.773732,1,0
29265,@Cody86739937,0,1,0.0,Offender,1,2021-06-29 13:21:58.244288,1,0
29266,@CrimsonbannerTV,0,1,0.0,Offender,1,2021-06-29 13:22:08.103125,1,0
29267,@radicaldumb,0,0,0.5,None,1,2021-06-29 13:22:15.912421,1,1
29268,@SOUL4SINS,0,1,0.0,Offender,1,2021-06-29 13:22:31.501312,1,0
29269,@cswood,0,1,0.0,Offender,1,2021-06-29 13:22:34.722164,1,0
29270,@PrimeMeowster,0,2,0.0,Offender,1,2021-06-29 13:22:43.103749,2,0
29271,@crookyshanks,0,1,0.0,Offender,1,2021-06-29 13:22:46.675302,1,0
29272,@ApMissh,0,3,0.0,Offender,1,2021-06-29 13:26:03.889558,4,1
29273,@LivAdams19,0,2,0.0,Offender,1,2021-06-29 13:26:17.587881,2,0
29274,@MsBelleRock,0,1,0.0,Offender,1,2021-06-29 13:26:31.980305,1,0
29275,@lovekapil143,0,1,0.0,Offender,1,2021-06-29 13:35:56.026093,1,0
29276,@TheNolaGirl,0,1,0.0,Offender,1,2021-06-29 13:36:00.932750,1,0
29277,@Dineshdk03,0,0,0.5,None,1,2021-06-29 13:37:22.333541,1,1
29278,@wavyymoneey13,0,0,0.5,None,1,2021-06-29 13:37:28.927178,1,1
29279,@Baeyonetta,0,1,0.0,Offender,1,2021-06-29 13:37:42.613957,1,0
29280,@kujjinho,0,1,0.0,Offender,1,2021-06-29 13:37:44.526755,1,0
29281,@naniB69,0,0,0.5,None,1,2021-06-29 13:37:46.338196,1,1
29282,@PeteThornberg,0,1,0.0,Offender,1,2021-06-29 13:38:03.456038,1,0
29283,@Dwk2000_,0,1,0.0,Offender,1,2021-06-29 13:38:09.137192,1,0
29284,@brideoffrankiee,0,1,0.0,Offender,1,2021-06-29 13:38:17.460037,1,0
29285,@hamo_sky,1,0,1.0,Supporter,1,2021-06-29 13:38:23.264156,1,0
29286,@TeeaBis,0,2,0.0,Offender,1,2021-06-29 13:38:25.134212,2,0
29287,@SusanFourtane,0,1,0.0,Offender,1,2021-06-29 13:38:27.974995,1,0
29288,@itBEElikethat,0,1,0.0,Offender,1,2021-06-29 13:42:13.074367,1,0
29289,@26blow,0,1,0.0,Offender,1,2021-06-29 13:42:14.881275,1,0
29290,@fernandosommar,1,0,1.0,Supporter,1,2021-06-29 13:42:16.699675,1,0
29291,@S12Napoleon,0,1,0.0,Offender,1,2021-06-29 13:42:19.097127,1,0
29292,@ahunter456,1,2,0.3333333333333333,Offender,1,2021-06-29 13:42:20.957680,4,1
29293,@lostinwonderld,0,1,0.0,Offender,1,2021-06-29 13:42:23.671847,1,0
29294,@big_wars,0,1,0.0,Offender,1,2021-06-29 13:42:27.522256,1,0
29295,@mrobthegoat,0,1,0.0,Offender,1,2021-06-29 13:42:34.611049,1,0
29296,@milkdrinker1011,0,1,0.0,Offender,1,2021-06-29 13:42:37.126667,1,0
29297,@ANabs96,0,1,0.0,Offender,1,2021-06-29 13:42:39.861679,1,0
29298,@bigassadel,0,1,0.0,Offender,1,2021-06-29 13:42:49.261520,1,0
29299,@Davontethagreat,0,1,0.0,Offender,1,2021-06-29 13:42:51.781430,1,0
29300,@swoonychic,0,1,0.0,Offender,1,2021-06-29 13:42:54.418838,1,0
29301,@D_Summers20,0,1,0.0,Offender,1,2021-06-29 13:42:57.812166,1,0
29302,@Sidney1st,0,0,0.5,None,1,2021-06-29 13:43:07.970063,1,1
29303,@eliviacnc,0,2,0.0,Offender,1,2021-06-29 13:43:10.167274,2,0
29304,@ActionJaxxon84,0,1,0.0,Offender,1,2021-06-29 13:43:11.127943,1,0
29305,@ShopifyDevs,0,0,0.5,None,1,2021-06-29 13:50:55.677061,2,2
29306,@ReallyRickelle,0,2,0.0,Offender,1,2021-06-29 13:52:28.569992,2,0
29307,@cannibalwarrior,0,0,0.5,None,1,2021-06-29 13:53:26.395407,1,1
29308,@IMDRAGONFIRE,0,3,0.0,Offender,1,2021-06-29 14:10:38.058689,4,1
29309,@ShaBoyOutRage,0,1,0.0,Offender,1,2021-06-29 14:10:47.771917,1,0
29310,@JulieWeightloss,0,0,0.5,None,1,2021-06-29 14:10:56.169296,1,1
29311,@asnanuj,1,0,1.0,Supporter,1,2021-06-29 14:10:59.633197,1,0
29312,@stikwitsomone,0,1,0.0,Offender,1,2021-06-29 14:11:06.586191,1,0
29313,@assassinbarnes,0,1,0.0,Offender,1,2021-06-29 14:11:17.580953,1,0
29314,@OfficalDirtyDan,0,0,0.5,None,1,2021-06-29 14:11:18.626810,1,1
29315,@LBTellsItAll,0,2,0.0,Offender,1,2021-06-29 14:11:22.048126,2,0
29316,@bernardoreserv,0,4,0.0,Offender,1,2021-06-29 14:11:30.895508,6,2
29317,@ShaheenIbrarSha,0,1,0.0,Offender,1,2021-06-29 14:11:41.751722,1,0
29318,@TeifanTrupe,1,1,0.5,None,1,2021-06-29 14:11:44.858767,2,0
29319,@JLStacks,0,2,0.0,Offender,1,2021-06-29 14:24:54.251815,2,0
29320,@kikipet05,0,1,0.0,Offender,1,2021-06-29 14:26:02.495733,1,0
29321,@duerespectGH,0,1,0.0,Offender,1,2021-06-29 14:26:06.450348,1,0
29322,@JustAFarleyFan,0,3,0.0,Offender,1,2021-06-29 14:26:11.378839,3,0
29323,@PorkfootM,0,1,0.0,Offender,1,2021-06-29 14:26:13.003752,1,0
29324,@nunatosally,0,1,0.0,Offender,1,2021-06-29 14:26:14.833949,1,0
29325,@beccajoi1103,0,1,0.0,Offender,1,2021-06-29 14:26:27.056862,1,0
29326,@aplanetmercury,0,1,0.0,Offender,1,2021-06-29 14:26:50.149012,1,0
29327,@SilentProtago13,0,1,0.0,Offender,1,2021-06-29 14:30:44.406961,1,0
29328,@EstherNeal30,0,1,0.0,Offender,1,2021-06-29 14:30:47.194758,1,0
29329,@peachyverse,0,1,0.0,Offender,1,2021-06-29 14:30:49.115215,1,0
29330,@jaxson_andre,0,0,0.5,None,1,2021-06-29 14:30:58.468191,1,1
29331,@softybuckys,0,0,0.5,None,1,2021-06-29 14:30:59.287621,1,1
29332,@Deppfans_Vl_Nl,0,7,0.0,Offender,1,2021-06-29 14:31:06.876901,7,0
29333,@kelsiebrake,0,1,0.0,Offender,1,2021-06-29 14:31:08.751578,1,0
29334,@annissarenee,0,2,0.0,Offender,1,2021-06-29 14:31:17.721059,2,0
29335,@beijia_viggiano,0,1,0.0,Offender,1,2021-06-29 14:31:19.822057,1,0
29336,@ThisDayisFine,0,1,0.0,Offender,1,2021-06-29 14:31:21.573596,1,0
29337,@indica_fairy,0,1,0.0,Offender,1,2021-06-29 14:31:23.401269,1,0
29338,@LibbyRoss19,0,0,0.5,None,1,2021-06-29 14:31:25.327862,1,1
29339,@PhoenyxPistol,0,3,0.0,Offender,1,2021-06-29 14:31:33.223438,3,0
29340,@ziggyzucchini,0,1,0.0,Offender,1,2021-06-29 14:31:35.821332,1,0
29341,@Lynxvx,0,1,0.0,Offender,1,2021-06-29 14:31:37.524408,1,0
29342,@bestillhearts,0,1,0.0,Offender,1,2021-06-29 14:31:43.037533,1,0
29343,@nightchade_2000,0,1,0.0,Offender,1,2021-06-29 14:31:43.863055,1,0
29344,@onlyloganjade,0,1,0.0,Offender,1,2021-06-29 14:31:46.733013,1,0
29345,@ItsSCOTTISH,0,1,0.0,Offender,1,2021-06-29 14:31:53.227344,1,0
29346,@madeintrinbago,0,1,0.0,Offender,1,2021-06-29 14:31:55.656215,1,0
29347,@yurureri,0,1,0.0,Offender,1,2021-06-29 14:31:57.560270,1,0
29348,@flat_stanleyxo,0,1,0.0,Offender,1,2021-06-29 14:32:05.583136,1,0
29349,@Catarsy1,0,1,0.0,Offender,1,2021-06-29 14:32:07.503413,1,0
29350,@Itssan17,0,0,0.5,None,1,2021-06-29 14:40:21.750669,1,1
29351,@office9000,0,1,0.0,Offender,1,2021-06-29 14:41:56.811942,1,0
29352,@smithee_al,0,1,0.0,Offender,1,2021-06-29 14:59:08.114583,1,0
29353,@MercyFirst0,0,1,0.0,Offender,1,2021-06-29 14:59:43.319094,1,0
29354,@davenos362,0,2,0.0,Offender,1,2021-06-29 15:03:49.385456,2,0
29355,@RaoulSunny,0,1,0.0,Offender,1,2021-06-29 15:13:03.156873,1,0
29356,@redk_dollarsign,0,1,0.0,Offender,1,2021-06-29 15:13:59.730890,1,0
29357,@MarvKard,0,2,0.0,Offender,1,2021-06-29 15:14:02.155721,2,0
29358,@NsfwUn,0,1,0.0,Offender,1,2021-06-29 15:14:03.991411,1,0
29359,@beastghostt,0,1,0.0,Offender,1,2021-06-29 15:14:10.893332,1,0
29360,@knakdarmen,0,1,0.0,Offender,1,2021-06-29 15:14:15.628492,1,0
29361,@icaruzflamez,0,1,0.0,Offender,1,2021-06-29 15:14:23.010820,1,0
29362,@ClockworkSheer,0,1,0.0,Offender,1,2021-06-29 15:14:25.042081,1,0
29363,@lastcrusadeleft,0,1,0.0,Offender,1,2021-06-29 15:14:42.028934,1,0
29364,@chloevvkk,0,0,0.5,None,1,2021-06-29 15:14:43.780004,1,1
29365,@JudeV72,0,1,0.0,Offender,1,2021-06-29 15:14:53.566696,1,0
29366,@smartadis,0,1,0.0,Offender,1,2021-06-29 15:18:07.325771,1,0
29367,@nibharokiran,0,1,0.0,Offender,1,2021-06-29 15:18:09.686349,1,0
29368,@HannahMarsh98,0,1,0.0,Offender,1,2021-06-29 15:18:15.314540,1,0
29369,@mahatnasru,0,1,0.0,Offender,1,2021-06-29 15:18:32.746526,1,0
29370,@pinkskies1314,1,0,1.0,Supporter,1,2021-06-29 15:18:33.855129,1,0
29371,@kelleydickinso1,0,1,0.0,Offender,1,2021-06-29 15:19:01.419977,1,0
29372,@AudreyyOwO,0,1,0.0,Offender,1,2021-06-29 15:19:03.362269,1,0
29373,@nand0garza,0,1,0.0,Offender,1,2021-06-29 15:19:04.467043,1,0
29374,@RealJuliettee,0,1,0.0,Offender,1,2021-06-29 15:19:06.511473,1,0
29375,@Ajiricocoa,0,1,0.0,Offender,1,2021-06-29 15:19:18.690931,1,0
29376,@ncw_22,0,1,0.0,Offender,1,2021-06-29 15:19:20.660961,1,0
29377,@GhostofJosAHave,0,1,0.0,Offender,1,2021-06-29 15:19:22.941498,1,0
29378,@Cc12345678915,0,0,0.5,None,1,2021-06-29 15:19:30.835282,1,1
29379,@mackmackking,0,1,0.0,Offender,1,2021-06-29 15:19:33.789188,1,0
29380,@Zippy_McAwesome,0,3,0.0,Offender,1,2021-06-29 15:19:36.695129,3,0
29381,@biebersmxbts,0,1,0.0,Offender,1,2021-06-29 15:19:38.482679,1,0
29382,@no_sleepx,0,1,0.0,Offender,1,2021-06-29 15:19:41.418488,1,0
29383,@jjamessmith2,0,0,0.5,None,1,2021-06-29 15:19:45.863432,1,1
29384,@Paxflash,0,1,0.0,Offender,1,2021-06-29 15:19:46.978064,1,0
29385,@hilbertthepig,3,1,0.75,Supporter,1,2021-06-29 15:19:50.106514,5,1
29386,@harwell_maddie,0,0,0.5,None,1,2021-06-29 15:19:58.857764,1,1
29387,@BriannaWu,2,0,1.0,Supporter,1,2021-06-29 15:20:00.828693,2,0
29388,@BTCthavillian,1,0,1.0,Supporter,1,2021-06-29 15:20:03.347548,1,0
29389,@Tokyoxaax,0,1,0.0,Offender,1,2021-06-29 15:20:09.616333,1,0
29390,@ButalaAbhishek,0,1,0.0,Offender,1,2021-06-29 15:20:12.462418,1,0
29391,@luistampagamer,0,1,0.0,Offender,1,2021-06-29 15:20:14.608871,1,0
29392,@ComicKing94,0,1,0.0,Offender,1,2021-06-29 15:20:25.676465,1,0
29393,@GrandTheftDrago,0,1,0.0,Offender,1,2021-06-29 15:20:35.134600,1,0
29394,@ohhhmelody,0,1,0.0,Offender,1,2021-06-29 15:20:37.941383,1,0
29395,@ComicsanDlove,0,1,0.0,Offender,1,2021-06-29 15:45:30.791662,1,0
29396,@Platoon19792,2,353,0.005633802816901409,Offender,1,2021-06-29 15:45:33.370468,404,49
29397,@Athulya_o6,0,2,0.0,Offender,1,2021-06-29 15:45:45.642203,2,0
29398,@jfallat,0,1,0.0,Offender,1,2021-06-29 15:45:57.449835,1,0
29399,@gia_darling,0,1,0.0,Offender,1,2021-06-29 15:47:09.875244,1,0
29400,@JonIsAFK,0,1,0.0,Offender,1,2021-06-29 15:47:15.697859,1,0
29401,@KennoStargate,0,1,0.0,Offender,1,2021-06-29 15:47:18.356166,1,0
29402,@taeslegacies,0,2,0.0,Offender,1,2021-06-29 15:47:29.242533,2,0
29403,@punkbabysp1ce,0,1,0.0,Offender,1,2021-06-29 15:47:32.351647,1,0
29404,@OnlySyumiSan,1,0,1.0,Supporter,1,2021-06-29 15:47:40.079726,1,0
29405,@AndrewOpress,0,1,0.0,Offender,1,2021-06-29 15:47:43.877529,1,0
29406,@sashlynshields,1,0,1.0,Supporter,1,2021-06-29 15:47:59.981353,1,0
29407,@nationaltreazu1,0,2,0.0,Offender,1,2021-06-29 15:51:20.766373,2,0
29408,@leah_crowder2,1,0,1.0,Supporter,1,2021-06-29 15:51:21.578861,1,0
29409,@ucancallmesiri,0,1,0.0,Offender,1,2021-06-29 16:00:19.406353,1,0
29410,@NicholeRenee1,0,2,0.0,Offender,1,2021-06-29 16:00:21.979649,2,0
29411,@IrelandNoelle,0,3,0.0,Offender,1,2021-06-29 16:00:26.756258,3,0
29412,@emmadriver115,0,2,0.0,Offender,1,2021-06-29 16:02:00.702031,2,0
29413,@Prasharvalley,0,1,0.0,Offender,1,2021-06-29 16:02:34.376056,1,0
29414,@DeadmanInc12,1,3,0.25,Offender,1,2021-06-29 16:02:37.221996,4,0
29415,@russianbeverage,0,2,0.0,Offender,1,2021-06-29 16:02:55.261623,2,0
29416,@supershowfacts,0,1,0.0,Offender,1,2021-06-29 16:02:57.140948,1,0
29417,@ABQBearsGrl89,0,4,0.0,Offender,1,2021-06-29 16:06:23.363655,4,0
29418,@MarcelWilson13,0,1,0.0,Offender,1,2021-06-29 16:06:48.012905,1,0
29419,@Mr_Bob_Dobalina,0,1,0.0,Offender,1,2021-06-29 16:07:13.231985,1,0
29420,@Moms_Fav_Ninja,0,1,0.0,Offender,1,2021-06-29 16:07:15.184664,1,0
29421,@sanktaz0ya,0,1,0.0,Offender,1,2021-06-29 16:07:18.538333,1,0
29422,@ugghhjoey,1,0,1.0,Supporter,1,2021-06-29 16:07:33.439787,1,0
29423,@calidesibear,0,1,0.0,Offender,1,2021-06-29 16:07:40.045275,1,0
29424,@redheadedfox91,0,1,0.0,Offender,1,2021-06-29 16:07:41.846319,1,0
29425,@ourladymarijane,0,1,0.0,Offender,1,2021-06-29 16:07:44.369423,1,0
29426,@jadlauskas,0,1,0.0,Offender,1,2021-06-29 16:07:50.760004,1,0
29427,@PastieCline,0,1,0.0,Offender,1,2021-06-29 16:07:53.522870,1,0
29428,@gullahjay,0,0,0.5,None,1,2021-06-29 16:07:56.898817,1,1
29429,@butterflycrime1,0,1,0.0,Offender,1,2021-06-29 16:07:58.943571,1,0
29430,@ashtonpittman,0,1,0.0,Offender,1,2021-06-29 16:13:13.249952,1,0
29431,@am_me777,0,1,0.0,Offender,1,2021-06-29 16:32:26.185021,1,0
29432,@GirlNxDoor,0,1,0.0,Offender,1,2021-06-29 16:33:42.054530,1,0
29433,@princessjmee,0,0,0.5,None,1,2021-06-29 16:33:45.099707,1,1
29434,@HimikaNishat,0,1,0.0,Offender,1,2021-06-29 16:34:00.614357,1,0
29435,@SPECTATORMODE5,0,0,0.5,None,1,2021-06-29 16:34:02.598545,1,1
29436,@teenahmarieee,0,2,0.0,Offender,1,2021-06-29 16:34:04.394678,2,0
29437,@JeremyBTerrible,0,1,0.0,Offender,1,2021-06-29 16:34:12.235854,1,0
29438,@johnnyjmontilla,0,1,0.0,Offender,1,2021-06-29 16:34:15.531758,1,0
29439,@HotaruUruki,0,1,0.0,Offender,1,2021-06-29 16:34:20.925662,1,0
29440,@MattMerrill20,0,1,0.0,Offender,1,2021-06-29 16:34:29.989280,1,0
29441,@annacc0sta,0,1,0.0,Offender,1,2021-06-29 16:34:36.980574,1,0
29442,@ATrunenkov,0,1,0.0,Offender,1,2021-06-29 16:34:43.788908,1,0
29443,@2_mainey,0,0,0.5,None,1,2021-06-29 16:34:45.642683,1,1
29444,@ibrahim09061799,0,1,0.0,Offender,1,2021-06-29 16:34:50.329099,1,0
29445,@RajeshDaulani,0,0,0.5,None,1,2021-06-29 16:34:55.307546,3,3
29446,@LucreziaSonja,0,3,0.0,Offender,1,2021-06-29 16:35:03.222851,3,0
29447,@Dr_Darcy_Lewis,0,2,0.0,Offender,1,2021-06-29 16:35:09.149746,2,0
29448,@Yarent59140852,0,2,0.0,Offender,1,2021-06-29 16:36:36.457645,2,0
29449,@designsbydeenas,0,1,0.0,Offender,1,2021-06-29 16:38:38.177381,1,0
29450,@samwysesr,0,2,0.0,Offender,1,2021-06-29 16:48:24.142961,2,0
29451,@being_rkg,0,1,0.0,Offender,1,2021-06-29 16:48:27.011765,1,0
29452,@saiikiw,0,0,0.5,None,1,2021-06-29 16:49:45.119063,1,1
29453,@yanaorfeevaaol,0,0,0.5,None,1,2021-06-29 16:49:52.647836,1,1
29454,@CindyHarriman,0,1,0.0,Offender,1,2021-06-29 16:49:54.613002,1,0
29455,@yeeyeeassweeb,0,1,0.0,Offender,1,2021-06-29 16:50:08.360584,1,0
29456,@just_there,0,1,0.0,Offender,1,2021-06-29 16:50:11.452227,1,0
29457,@zopalium,0,0,0.5,None,1,2021-06-29 16:50:14.413385,1,1
29458,@doooitstan,0,1,0.0,Offender,1,2021-06-29 16:50:16.555833,1,0
29459,@SirShaxxyPoo1,0,1,0.0,Offender,1,2021-06-29 16:50:23.969193,1,0
29460,@bethshayah,0,3,0.0,Offender,1,2021-06-29 16:53:38.194679,3,0
29461,@TammyBrackley,0,1,0.0,Offender,1,2021-06-29 16:53:42.293030,1,0
29462,@DanielTrauma,0,1,0.0,Offender,1,2021-06-29 16:54:16.309863,1,0
29463,@Joe65399572,0,1,0.0,Offender,1,2021-06-29 16:54:18.722968,1,0
29464,@kermiejpg,0,1,0.0,Offender,1,2021-06-29 16:54:26.569638,1,0
29465,@Jstreetstar,0,1,0.0,Offender,1,2021-06-29 16:54:29.218965,1,0
29466,@Malia73517728,0,1,0.0,Offender,1,2021-06-29 16:54:31.121845,1,0
29467,@petey_doau,0,1,0.0,Offender,1,2021-06-29 16:54:33.063284,1,0
29468,@Art94732422,1,0,1.0,Supporter,1,2021-06-29 16:54:36.771992,1,0
29469,@KevinMorrow14,0,1,0.0,Offender,1,2021-06-29 16:54:45.876480,1,0
29470,@it_spooky,0,1,0.0,Offender,1,2021-06-29 16:54:57.799585,1,0
29471,@hunterb159,0,1,0.0,Offender,1,2021-06-29 16:55:00.842233,1,0
29472,@craigy_xo,0,1,0.0,Offender,1,2021-06-29 16:55:06.325267,2,1
29473,@djcelestica,0,1,0.0,Offender,1,2021-06-29 16:55:13.950759,1,0
29474,@aidan_whatman,0,3,0.0,Offender,1,2021-06-29 16:55:19.929303,4,1
29475,@TotalRube,0,0,0.5,None,1,2021-06-29 16:55:22.751061,1,1
29476,@Riley_is_amazin,1,0,1.0,Supporter,1,2021-06-29 16:55:25.071551,1,0
29477,@IYQbd,0,1,0.0,Offender,1,2021-06-29 16:55:27.083480,1,0
29478,@Mariasmith181,0,1,0.0,Offender,1,2021-06-29 16:55:29.026391,1,0
29479,@joynersbuck,0,1,0.0,Offender,1,2021-06-29 16:55:33.977831,1,0
29480,@oshkamaloshka,0,1,0.0,Offender,1,2021-06-29 16:55:46.297543,1,0
29481,@Casspeus78,0,1,0.0,Offender,1,2021-06-29 16:55:48.078462,1,0
29482,@loganlablanc01,0,3,0.0,Offender,1,2021-06-29 16:55:55.650753,3,0
29483,@kingofking771,1,0,1.0,Supporter,1,2021-06-29 16:55:57.653381,1,0
29484,@laurenpharoah,1,1,0.5,None,1,2021-06-29 16:56:00.228302,2,0
29485,@EVERMORE4NGEL,0,1,0.0,Offender,1,2021-06-29 17:21:49.960702,1,0
29486,@brolensky,0,4,0.0,Offender,1,2021-06-29 17:22:01.467378,4,0
29487,@R0MAN8R,0,3,0.0,Offender,1,2021-06-29 17:22:12.850013,5,2
29488,@harshm,0,1,0.0,Offender,1,2021-06-29 17:22:22.753771,1,0
29489,@TontoGD,1,1,0.5,None,1,2021-06-29 17:22:24.520405,2,0
29490,@artspearb,0,1,0.0,Offender,1,2021-06-29 17:22:33.240028,1,0
29491,@Epifani77395702,0,1,0.0,Offender,1,2021-06-29 17:22:39.509779,1,0
