url,user.screen_name,NumberOfUsersShareSameUrl,uniqueUserNameShareSameUrl
https://t.co/7cPvCdmecc,['YellowFlashGuy'],1,['YellowFlashGuy']
https://t.co/7ctfn0w6vY,"['Harleycosplay1', 'Harleycosplay1', 'Harleycosplay1']",3,['Harleycosplay1']
https://t.co/7cyj28eVuX,['Rebecca91921211'],1,['Rebecca91921211']
https://t.co/7du10SzObo,['IamThomasToth'],1,['IamThomasToth']
https://t.co/7dvfUUUsDJ,['Dm92Dusth'],1,['Dm92Dusth']
https://t.co/7eAEJongh5,['APositiveQuote1'],1,['APositiveQuote1']
https://t.co/7eJKER2TgP,['klatsch_tratsch'],1,['klatsch_tratsch']
https://t.co/7eg6T1caMa,['JohnnyasR'],1,['JohnnyasR']
https://t.co/7ehr4qq0zC,['veslin_dary'],1,['veslin_dary']
https://t.co/7etPYcoK1z,['source411'],1,['source411']
https://t.co/7eueXz95cD,['FlorenaAngel'],1,['FlorenaAngel']
https://t.co/7f2Lv9Ghjq,['annmariebrown68'],1,['annmariebrown68']
https://t.co/7f4G4tS5MM,['neflux421'],1,['neflux421']
https://t.co/7f4QYB5OAX,['DeppSoldier_22'],1,['DeppSoldier_22']
https://t.co/7fWCi2zt8D,['mmolinaromero'],1,['mmolinaromero']
https://t.co/7ffyApNrgi,['Nebula81081'],1,['Nebula81081']
https://t.co/7g9R7QlPZb,['TeriCarson'],1,['TeriCarson']
https://t.co/7gGbCJPLAe,['Mothmoon2'],1,['Mothmoon2']
https://t.co/7gJ2YX9uHz,['ollimag1'],1,['ollimag1']
https://t.co/7gNOV16E2i,['micap002'],1,['micap002']
https://t.co/7gW9b6W9Gk,['BoundingComics'],1,['BoundingComics']
https://t.co/7gWLxtq4zY,['KailenniaA'],1,['KailenniaA']
https://t.co/7ggso6jVcL,['Chris_1791'],1,['Chris_1791']
https://t.co/7hFAFGI59L,['DrMCaligari'],1,['DrMCaligari']
https://t.co/7hUF3W28z7,['DeppFanPage'],1,['DeppFanPage']
https://t.co/7hcIhuzdvR,"['Scookey2045', 'Scookey2045', 'Scookey2045']",3,['Scookey2045']
https://t.co/7hoRsbegOL,"['1570_landa', '1570_landa']",2,['1570_landa']
https://t.co/7iATjlg7hU,['sharron67204447'],1,['sharron67204447']
https://t.co/7iAyeYViYb,['rewindblu79'],1,['rewindblu79']
https://t.co/7iIGjaXzbm,['LEFToye'],1,['LEFToye']
https://t.co/7iKTAGW3lP,['RoxxsFisher'],1,['RoxxsFisher']
https://t.co/7if3556m87,['comolaflorjaxx'],1,['comolaflorjaxx']
https://t.co/7iiSRJ1Bqp,['Excelsior'],1,['Excelsior']
https://t.co/7j0VwOGBUz,['Bakare38924325'],1,['Bakare38924325']
https://t.co/7j41YTjdPS,['ElizaDFTW'],1,['ElizaDFTW']
https://t.co/7jOiNZZpaX,['JessieTheBud'],1,['JessieTheBud']
https://t.co/7jqTbM80u3,['JojoBeaver'],1,['JojoBeaver']
https://t.co/7jqnltsP8o,['cvoldcrow19631'],1,['cvoldcrow19631']
https://t.co/7jzu2BYSLb,['Dr4lock'],1,['Dr4lock']
https://t.co/7k8VttPSJJ,['kiaria2013'],1,['kiaria2013']
https://t.co/7kGjXTZbeC,['allyoop1990'],1,['allyoop1990']
https://t.co/7kVxSa3h2p,['ObsCinema'],1,['ObsCinema']
https://t.co/7kZstmQLD9,['PlzeExplain512'],1,['PlzeExplain512']
https://t.co/7koPAabiRT,['janeg032'],1,['janeg032']
https://t.co/7kvFvxJGYo,['DDs_Voice'],1,['DDs_Voice']
https://t.co/7kvH6NaheB,['DeppFanPage'],1,['DeppFanPage']
https://t.co/7ky6S1sQxU,['TormodFChaux'],1,['TormodFChaux']
https://t.co/7lP5UO87Tn,['Lala_Coffe'],1,['Lala_Coffe']
https://t.co/7lcgBgfVos,['yayelulu1972'],1,['yayelulu1972']
https://t.co/7lgBsNI9OP,['Kboots4Ever'],1,['Kboots4Ever']
https://t.co/7mCiWco6ti,['CherylD59995761'],1,['CherylD59995761']
https://t.co/7mOYk43swL,['johnnysgirl123'],1,['johnnysgirl123']
https://t.co/7mhVahTfLw,['JamesTouchet4'],1,['JamesTouchet4']
https://t.co/7mjJe5z3xI,['Chicostephenso1'],1,['Chicostephenso1']
https://t.co/7mqgZtNvoP,['spirituallyemp1'],1,['spirituallyemp1']
https://t.co/7nIumII1IN,['Aishacat5'],1,['Aishacat5']
https://t.co/7njpkLoeTL,['AljacobRds'],1,['AljacobRds']
https://t.co/7nkfX2piib,"['johnnycdebt', 'johnnycdebt']",2,['johnnycdebt']
https://t.co/7npSZW0BLQ,['SJLuther85'],1,['SJLuther85']
https://t.co/7nrSUDKcq2,['TReporta'],1,['TReporta']
https://t.co/7nw3GaqPyL,['Tishapirates'],1,['Tishapirates']
https://t.co/7o4Td47coC,['Cathrine_Ash'],1,['Cathrine_Ash']
https://t.co/7oQZGaRorO,['Shellys_Wellie'],1,['Shellys_Wellie']
https://t.co/7okEipGI4r,['CapitainPearl'],1,['CapitainPearl']
https://t.co/7optZovJSc,['gardiendor'],1,['gardiendor']
https://t.co/7peuGKh3RN,['vegetrunck'],1,['vegetrunck']
https://t.co/7pjgztiPGr,['Kleeblatt1977'],1,['Kleeblatt1977']
https://t.co/7pnyjYwJfw,['RendaEx95928581'],1,['RendaEx95928581']
https://t.co/7psDL5iAuT,['LauraBockov'],1,['LauraBockov']
https://t.co/7qJrbla8pe,['elissa9914'],1,['elissa9914']
https://t.co/7qgWVD6Cr3,['parrillawilson'],1,['parrillawilson']
https://t.co/7rJAP2l7mb,"['Carlitos_Segura', 'Carlitos_Segura', 'Carlitos_Segura', 'Carlitos_Segura', 'Carlitos_Segura', 'Carlitos_Segura', 'Carlitos_Segura', 'Carlitos_Segura', 'Carlitos_Segura', 'Carlitos_Segura', 'Carlitos_Segura', 'Carlitos_Segura', 'Carlitos_Segura', 'Carlitos_Segura', 'Carlitos_Segura', 'Carlitos_Segura', 'Carlitos_Segura', 'Carlitos_Segura', 'Carlitos_Segura']",19,['Carlitos_Segura']
https://t.co/7rKpu9y3IO,['KailenniaA'],1,['KailenniaA']
https://t.co/7rP2qSY4jc,['callejon0scuro'],1,['callejon0scuro']
https://t.co/7rabFOG2MN,"['GQMexico', 'GQMexico']",2,['GQMexico']
https://t.co/7rh3pf6nM9,['AmandaRock88'],1,['AmandaRock88']
https://t.co/7rl2LjWSPl,['Celebspicblog'],1,['Celebspicblog']
https://t.co/7rrhwgpmx1,['ConcentradoNoti'],1,['ConcentradoNoti']
https://t.co/7ruXfoxKvk,['davis_mistica'],1,['davis_mistica']
https://t.co/7rx4PkgWUR,['Liane68823177'],1,['Liane68823177']
https://t.co/7s870n8QRv,['EADraper'],1,['EADraper']
https://t.co/7sA9PODYZA,['DeppFanPage'],1,['DeppFanPage']
https://t.co/7st26Zpq8L,['johnnyhellodepp'],1,['johnnyhellodepp']
https://t.co/7tPqmWTNPs,['x_Ty1er'],1,['x_Ty1er']
https://t.co/7uB4wbSLap,['NahidAlaei'],1,['NahidAlaei']
https://t.co/7uH7AEUbd7,['Irina_Skywalker'],1,['Irina_Skywalker']
https://t.co/7uKFFm0fW4,['Nebula81081'],1,['Nebula81081']
https://t.co/7uNm0Q4zcJ,['TeriCarson'],1,['TeriCarson']
https://t.co/7uPGZr7V9u,['_Winosaur'],1,['_Winosaur']
https://t.co/7uTChgbux0,['CherylD59995761'],1,['CherylD59995761']
https://t.co/7uenDfoEZZ,['ChariHuelva'],1,['ChariHuelva']
https://t.co/7ujOckmv5T,['77sylvia'],1,['77sylvia']
https://t.co/7upDSCdDjW,['Shell63746'],1,['Shell63746']
https://t.co/7uzeD0VOVL,['OduadaOlowu'],1,['OduadaOlowu']
https://t.co/7vH7N24LPl,['Deirdre131'],1,['Deirdre131']
https://t.co/7vHuVO8inI,['leelou68'],1,['leelou68']
https://t.co/7vO2lNlXRH,['wgtc_site'],1,['wgtc_site']
https://t.co/7vk7zGNVPd,['doge4you'],1,['doge4you']
https://t.co/7vtGlWldZE,['Stephan76215148'],1,['Stephan76215148']
https://t.co/7w0m21K5Xa,['CherylD59995761'],1,['CherylD59995761']
https://t.co/7wAutPIfyV,['JerhicoMoses'],1,['JerhicoMoses']
https://t.co/7wBmb1Vw2O,['WCmeshfighter'],1,['WCmeshfighter']
https://t.co/7wLcDZJXda,['Lauriebehr'],1,['Lauriebehr']
https://t.co/7wQM14Q81p,['GiGiCaponePR'],1,['GiGiCaponePR']
https://t.co/7wW0IIXiST,['Scookey2045'],1,['Scookey2045']
https://t.co/7wfzYcV1V5,"['worldnews_guru', 'worldnews_guru']",2,['worldnews_guru']
https://t.co/7wgQOaA4zD,"['Carlitos_Segura', 'Carlitos_Segura', 'Carlitos_Segura', 'Carlitos_Segura', 'Carlitos_Segura', 'Carlitos_Segura', 'Carlitos_Segura', 'Carlitos_Segura', 'Carlitos_Segura', 'Carlitos_Segura', 'Carlitos_Segura', 'Carlitos_Segura', 'Carlitos_Segura']",13,['Carlitos_Segura']
https://t.co/7wgQOaRFYd,['Carlitos_Segura'],1,['Carlitos_Segura']
https://t.co/7wml8Eoi8x,['ifod_net'],1,['ifod_net']
https://t.co/7xSV5isAeu,['twistandshout77'],1,['twistandshout77']
https://t.co/7xpC1IJGVm,"['WCmeshfighter', 'WCmeshfighter']",2,['WCmeshfighter']
https://t.co/7yLobfnkvf,['RobinSi56774599'],1,['RobinSi56774599']
https://t.co/7yRr1UrvGh,['salemXgrey'],1,['salemXgrey']
https://t.co/7yefm0koRx,['dreamadcollins'],1,['dreamadcollins']
https://t.co/7yyIO3Rbfp,['Metanoia100'],1,['Metanoia100']
https://t.co/7zClljsqFP,['monkey_viral'],1,['monkey_viral']
https://t.co/7zGVGy73GR,['IngeborgKK'],1,['IngeborgKK']
https://t.co/7zKk5hwBln,['TMZ'],1,['TMZ']
https://t.co/7zKzm09g8a,['2Zippos'],1,['2Zippos']
https://t.co/7zTSFzLr89,['GenevieDEPP'],1,['GenevieDEPP']
https://t.co/80KAcKynvF,['Rebecca91921211'],1,['Rebecca91921211']
https://t.co/80NU2DO8bP,['SuperNoobg1'],1,['SuperNoobg1']
https://t.co/80NgUHLZv9,['annmariebrown68'],1,['annmariebrown68']
https://t.co/80bmLLT8Vg,['SBarrBrisebois'],1,['SBarrBrisebois']
https://t.co/80eDgv6Ebv,['yjshoebridge'],1,['yjshoebridge']
https://t.co/811XAbJ7Qw,['StrikeOfTheBand'],1,['StrikeOfTheBand']
https://t.co/81YVE6l5Cg,['sarang143u'],1,['sarang143u']
https://t.co/82AcB6RYxT,['JuanitoSay'],1,['JuanitoSay']
https://t.co/82KIpAVUhH,['christi98940008'],1,['christi98940008']
https://t.co/82U2x1zciZ,['purpledark1'],1,['purpledark1']
https://t.co/82lLX5Vnsc,['CherylD59995761'],1,['CherylD59995761']
https://t.co/82wEX4QwKc,['LauraBockov'],1,['LauraBockov']
https://t.co/83838AOuBZ,['maddepphead'],1,['maddepphead']
https://t.co/83DShLbfI4,['sapiophile01'],1,['sapiophile01']
https://t.co/843SzE5B3I,['1_robots'],1,['1_robots']
https://t.co/845g2yCKUb,['CeoFbc'],1,['CeoFbc']
https://t.co/84I4SrIGKc,['NifflerDaemon'],1,['NifflerDaemon']
https://t.co/84yR8vDKRC,['SelenaIsRare17'],1,['SelenaIsRare17']
https://t.co/850r7aJYoB,['OsamuJas'],1,['OsamuJas']
https://t.co/85CFvs9A1W,"['dahliaratchett', 'dahliaratchett', 'dahliaratchett', 'dahliaratchett', 'dahliaratchett', 'dahliaratchett']",6,['dahliaratchett']
https://t.co/85JIHO067A,['leelou68'],1,['leelou68']
https://t.co/8625vozXpd,['Ifilint'],1,['Ifilint']
https://t.co/866PqEJ8Ac,['agnesmaccallum'],1,['agnesmaccallum']
https://t.co/86C8mXEtXx,['AhoraActualidad'],1,['AhoraActualidad']
https://t.co/86bT99UxXd,['LuisaMora1967'],1,['LuisaMora1967']
https://t.co/86brh5cEwq,"['anokaxlegolas', 'anokaxlegolas']",2,['anokaxlegolas']
https://t.co/86glsHR6M9,['BrandM06'],1,['BrandM06']
https://t.co/86xwDfqoPZ,['FMGiveMeTruth'],1,['FMGiveMeTruth']
https://t.co/873nsgAiNs,['JustGameCode12'],1,['JustGameCode12']
https://t.co/87ACfvgipk,['la_ps4'],1,['la_ps4']
https://t.co/87Ko1ylfAf,['DeppFanPage'],1,['DeppFanPage']
https://t.co/883OCvI6jg,['SMB3'],1,['SMB3']
https://t.co/88HBHReg8y,['CherylD59995761'],1,['CherylD59995761']
https://t.co/88TgFtaM0x,['TheGr81IsHere'],1,['TheGr81IsHere']
https://t.co/89FEiySqMS,['videe0'],1,['videe0']
https://t.co/89VpEb7loJ,['clouddancer2'],1,['clouddancer2']
https://t.co/89fO7ne1bI,['AljacobRds'],1,['AljacobRds']
https://t.co/8A2dauGrFt,['Devoted2Johnny'],1,['Devoted2Johnny']
https://t.co/8AJJX3T6xn,['AfikSyed'],1,['AfikSyed']
https://t.co/8ANRMZpwju,['oolon'],1,['oolon']
https://t.co/8AObegMbLk,['kayss29'],1,['kayss29']
https://t.co/8ApB8RTMZ9,['JDJusticeProj'],1,['JDJusticeProj']
https://t.co/8AshZHHLY5,['kobielizabeth'],1,['kobielizabeth']
https://t.co/8B07nqwzIg,['NatashaA_Author'],1,['NatashaA_Author']
https://t.co/8B3aKGMC2M,['LauraBockov'],1,['LauraBockov']
https://t.co/8BIpaHGVaR,['lockdownhill'],1,['lockdownhill']
https://t.co/8BNZy2NC2W,['Mewmewjusticef1'],1,['Mewmewjusticef1']
https://t.co/8Bh6oLUJkl,['Anastas47199519'],1,['Anastas47199519']
https://t.co/8BhiCDHihd,['thejusticespar1'],1,['thejusticespar1']
https://t.co/8CYOjQ58kZ,['betosunlight'],1,['betosunlight']
https://t.co/8CdGqBuXtZ,['Om39472295'],1,['Om39472295']
https://t.co/8CeGLaJgFS,['DevaMarie'],1,['DevaMarie']
https://t.co/8Cjwtg34vI,"['CherylD59995761', 'CherylD59995761']",2,['CherylD59995761']
https://t.co/8Cp9I0g4TZ,['iAmDrSoup'],1,['iAmDrSoup']
https://t.co/8Cpd44QWyp,['GoogleNewsPost'],1,['GoogleNewsPost']
https://t.co/8CyCoi1KM5,['CristaLea11'],1,['CristaLea11']
https://t.co/8D7Rc2lMCy,['rohannsharma'],1,['rohannsharma']
https://t.co/8DCGHsVBAA,['AraHorla'],1,['AraHorla']
https://t.co/8DgLJsHwHV,['KarrenH23860587'],1,['KarrenH23860587']
https://t.co/8E8JjQXG2C,['Deb37801'],1,['Deb37801']
https://t.co/8EBu39zESB,['agnesmaccallum'],1,['agnesmaccallum']
https://t.co/8EiG5vhwo3,['pizzakatzen'],1,['pizzakatzen']
https://t.co/8Euj4HzpvT,['NatashaA_Author'],1,['NatashaA_Author']
https://t.co/8FLReUCaXN,['klite967fm'],1,['klite967fm']
https://t.co/8FMSj4fTXg,['80sDepphead'],1,['80sDepphead']
https://t.co/8FZXt5PHoh,['PaPaWolf_333'],1,['PaPaWolf_333']
https://t.co/8FtFdVCPOV,['wgtc_site'],1,['wgtc_site']
https://t.co/8G1UnBDtsD,['centauri_27'],1,['centauri_27']
https://t.co/8G5jAiJC1W,['ollimag1'],1,['ollimag1']
https://t.co/8GOoc5wHkq,['DiamondHightopp'],1,['DiamondHightopp']
https://t.co/8GhFk72exZ,['bcolbymartin'],1,['bcolbymartin']
https://t.co/8GmKlIUa8P,['Platoon1979'],1,['Platoon1979']
https://t.co/8Gs4VTeCtg,['SIRDAVIDRABE'],1,['SIRDAVIDRABE']
https://t.co/8H8EFOGmrX,['DeppFanPage'],1,['DeppFanPage']
https://t.co/8HU0tDJMdf,['_sausageroll'],1,['_sausageroll']
https://t.co/8Hg8edRfbK,['Hansen7Ane'],1,['Hansen7Ane']
https://t.co/8HgL5Kro9d,['HoraeOf'],1,['HoraeOf']
https://t.co/8I7DJRc291,['tamitntdesigns'],1,['tamitntdesigns']
https://t.co/8ILpQERxpe,['Channel24'],1,['Channel24']
https://t.co/8ILpQF98NO,['Channel24'],1,['Channel24']
https://t.co/8IwNvMKmsZ,['KevinJFrost'],1,['KevinJFrost']
https://t.co/8J04HQxRRG,['QueTalmagazine'],1,['QueTalmagazine']
https://t.co/8J07dfQh8b,['serpens1984'],1,['serpens1984']
https://t.co/8J6Tw2hF2N,['trapholizaynews'],1,['trapholizaynews']
https://t.co/8JABlbsoJS,['SimplyMe_1213'],1,['SimplyMe_1213']
https://t.co/8JAJEvJl4O,['MLynne923'],1,['MLynne923']
https://t.co/8JOc1FVkgw,['Kostas_Chous'],1,['Kostas_Chous']
https://t.co/8JSBYdhwDq,['kyle_friday'],1,['kyle_friday']
https://t.co/8JVmLXjyu9,['Dalethfc'],1,['Dalethfc']
https://t.co/8Jlp5W2zeA,['jaebowow'],1,['jaebowow']
https://t.co/8JvPeCdEoQ,['WCmeshfighter'],1,['WCmeshfighter']
https://t.co/8KD57Hhhzj,['2Zippos'],1,['2Zippos']
https://t.co/8KRcETYVQn,['goddessrivka'],1,['goddessrivka']
https://t.co/8KcaOx1nIT,['flattery_willem'],1,['flattery_willem']
https://t.co/8Kj1xvjY4c,['CBR'],1,['CBR']
https://t.co/8L6ejiZ3dG,['light_library'],1,['light_library']
https://t.co/8LTGiy9OV8,['ThatUmbrella'],1,['ThatUmbrella']
https://t.co/8LWDO1Dj5r,['andysignore'],1,['andysignore']
https://t.co/8LWRaabrj4,['WCmeshfighter'],1,['WCmeshfighter']
https://t.co/8Lp7oZ4N9q,['Deb37801'],1,['Deb37801']
https://t.co/8M6AXDCmcf,['CherylD59995761'],1,['CherylD59995761']
https://t.co/8MkQbA8Tlz,['toge_toi'],1,['toge_toi']
https://t.co/8NC56Jy15W,['ulusal24'],1,['ulusal24']
https://t.co/8NPCu3SX71,['CuevaDelNerd'],1,['CuevaDelNerd']
https://t.co/8NWPot9myH,['worldnewstweet_'],1,['worldnewstweet_']
https://t.co/8NtP5w4ahB,['InimitableNeuro'],1,['InimitableNeuro']
https://t.co/8NvUi8p9UO,['OllieWollie666'],1,['OllieWollie666']
https://t.co/8O7IB1GPcH,['KeyCy_M'],1,['KeyCy_M']
https://t.co/8ORQYXcuQF,['FCRACoalitionEP'],1,['FCRACoalitionEP']
https://t.co/8OXeFKM9Wm,['TopDepp'],1,['TopDepp']
https://t.co/8OYBITvfSq,['MrMysteryGuest1'],1,['MrMysteryGuest1']
https://t.co/8PIJRx5yzP,['LadyBibliophage'],1,['LadyBibliophage']
https://t.co/8PNx9SQmAI,['MTopolini'],1,['MTopolini']
https://t.co/8PPWadtBAk,['deadceleb'],1,['deadceleb']
https://t.co/8PZ5dXOGzT,['staluktheheroJ2'],1,['staluktheheroJ2']
https://t.co/8PZqfGOtmr,['DavidInfinity17'],1,['DavidInfinity17']
https://t.co/8PgTP0bDRg,"['FMGiveMeTruth', 'FMGiveMeTruth']",2,['FMGiveMeTruth']
https://t.co/8QEAu7P0OJ,['_sausageroll'],1,['_sausageroll']
https://t.co/8QJpo1Emn2,['kid_dj_16'],1,['kid_dj_16']
https://t.co/8QLioe8qYC,['slimkhezri'],1,['slimkhezri']
https://t.co/8QhD3kk3hy,['DiamondHightopp'],1,['DiamondHightopp']
https://t.co/8QrSwQj9tK,['Nexus2126'],1,['Nexus2126']
https://t.co/8QsjpeYkWZ,['LysandroMD'],1,['LysandroMD']
https://t.co/8QwNFNAmEj,['BesteNieuws'],1,['BesteNieuws']
https://t.co/8R6YJPg60P,['sharron67204447'],1,['sharron67204447']
https://t.co/8RaO71hqHf,['keralacuck'],1,['keralacuck']
https://t.co/8SaxaaQhFN,['The_MadameTease'],1,['The_MadameTease']
https://t.co/8SeJpe2RFP,['Hansen7Ane'],1,['Hansen7Ane']
https://t.co/8StihW86BU,['Dalethfc'],1,['Dalethfc']
https://t.co/8SyKlzKbDL,['aviaum'],1,['aviaum']
https://t.co/8T4B1IddKv,['HoraeOf'],1,['HoraeOf']
https://t.co/8T5oByNZIi,['DeppFanPage'],1,['DeppFanPage']
https://t.co/8T8RsKFvxt,['Deb37801'],1,['Deb37801']
https://t.co/8TYvoW6Zk9,['comolaflorjaxx'],1,['comolaflorjaxx']
https://t.co/8TaFWJWu1A,['Hebergementwebs'],1,['Hebergementwebs']
https://t.co/8Tdf5dHcGD,['wars_everything'],1,['wars_everything']
https://t.co/8TnZ1dQCyP,['CypressAndStars'],1,['CypressAndStars']
https://t.co/8Tr447XQ7Z,['MummyGooner2'],1,['MummyGooner2']
https://t.co/8TrTAvPPeG,['KyraKramer'],1,['KyraKramer']
https://t.co/8Twikx9ylz,"['quietheartbeatz', 'quietheartbeatz', 'quietheartbeatz', 'quietheartbeatz', 'quietheartbeatz', 'quietheartbeatz', 'quietheartbeatz', 'quietheartbeatz']",8,['quietheartbeatz']
https://t.co/8Twikxr9K9,['quietheartbeatz'],1,['quietheartbeatz']
https://t.co/8UCiXTygho,['BengaliMusicaly'],1,['BengaliMusicaly']
https://t.co/8UFdy6zl44,['TeriCarson'],1,['TeriCarson']
https://t.co/8UPXWGRPuI,['MLynne923'],1,['MLynne923']
https://t.co/8UYJZkUkpQ,['joannhe69142860'],1,['joannhe69142860']
https://t.co/8UcZ56ACzG,"['sesh1one', 'sesh1one']",2,['sesh1one']
https://t.co/8UsE32vhbb,['mindofmurderer'],1,['mindofmurderer']
https://t.co/8UtfWpeS5d,['AljacobRds'],1,['AljacobRds']
https://t.co/8UxbjtdPVn,['Jackiev61Jackie'],1,['Jackiev61Jackie']
https://t.co/8VOewfMLCJ,['Ioannalag1'],1,['Ioannalag1']
https://t.co/8VTHkfOL1I,['rckozu'],1,['rckozu']
https://t.co/8VnTaGomDO,['Wepary1'],1,['Wepary1']
https://t.co/8WW6zqAfoH,['MattEmerson222'],1,['MattEmerson222']
https://t.co/8WxJX9NcqC,['twool0326'],1,['twool0326']
https://t.co/8XBv4MUwUU,['alrguerreiro'],1,['alrguerreiro']
https://t.co/8XONhhCEo7,['Shaurya92459590'],1,['Shaurya92459590']
https://t.co/8XWPQD6vbt,['TheScotsman'],1,['TheScotsman']
https://t.co/8XaDzdnew3,['MATRIX_EXPRESS'],1,['MATRIX_EXPRESS']
https://t.co/8Xe6aicnLj,['PrinConsuella_'],1,['PrinConsuella_']
https://t.co/8Xe8Qdbsuo,['hawaiianvalent'],1,['hawaiianvalent']
https://t.co/8XgVOUHoWJ,['ChristopherSBa'],1,['ChristopherSBa']
https://t.co/8XrpvQ620v,['CaptainBoolBool'],1,['CaptainBoolBool']
https://t.co/8Xxa1GXmHA,['GiorgioTardio1'],1,['GiorgioTardio1']
https://t.co/8YJbxD5btT,['lvneIynights'],1,['lvneIynights']
https://t.co/8YN9ZL93c6,['YahooEnt'],1,['YahooEnt']
https://t.co/8YcWmGhLlC,['Mione48'],1,['Mione48']
https://t.co/8Yy0ur3a7n,['dahliaratchett'],1,['dahliaratchett']
https://t.co/8ZKRNPH3hG,['LadyCrunchy'],1,['LadyCrunchy']
https://t.co/8ZLqRE1wvZ,['levi0sa_her'],1,['levi0sa_her']
https://t.co/8ZZZ2k211e,['OllieWollie666'],1,['OllieWollie666']
https://t.co/8Zuz3s3ERu,['Madmomanon660'],1,['Madmomanon660']
https://t.co/8a0ZH1JRMQ,['s_sanja_s'],1,['s_sanja_s']
https://t.co/8abexrE0ry,['gilass'],1,['gilass']
https://t.co/8are0ZF5hD,['ObsCinema'],1,['ObsCinema']
https://t.co/8ayBHHr2Pf,['Warkon'],1,['Warkon']
https://t.co/8bo17yNFdT,['quietheartbeatz'],1,['quietheartbeatz']
https://t.co/8bzqYLyxPZ,['bbmack1989'],1,['bbmack1989']
https://t.co/8c1p17H8a0,['Cutlet_Beckett'],1,['Cutlet_Beckett']
https://t.co/8cXfa8KMHD,['Tania__01'],1,['Tania__01']
https://t.co/8cYjRJv89S,['hardik_katariya'],1,['hardik_katariya']
https://t.co/8cm5QwJ4yj,['DeppSoldier_22'],1,['DeppSoldier_22']
https://t.co/8diT4cq5cg,['FCRACoalitionEP'],1,['FCRACoalitionEP']
https://t.co/8dqmgn3asD,['mjrana_jr1'],1,['mjrana_jr1']
https://t.co/8dtqTmdQaO,"['sesh1one', 'sesh1one']",2,['sesh1one']
https://t.co/8eCyVtyP8h,['AmberHeardIT'],1,['AmberHeardIT']
https://t.co/8ecPjFZMlH,['johnnyhellodepp'],1,['johnnyhellodepp']
https://t.co/8efmeyHcY5,['alexandrafndz'],1,['alexandrafndz']
https://t.co/8el9NZtCVE,['57KazqZ6UYIq2P2'],1,['57KazqZ6UYIq2P2']
https://t.co/8ezm6FnK5l,['YellowFlashGuy'],1,['YellowFlashGuy']
https://t.co/8f3eaUBY0o,['DavidInfinity17'],1,['DavidInfinity17']
https://t.co/8fPuG8HV6L,['ImperioNonline'],1,['ImperioNonline']
https://t.co/8fW5Fjgx2B,"['StevieJRaw', 'StevieJRaw']",2,['StevieJRaw']
https://t.co/8frwMMV02g,['news18dotcom'],1,['news18dotcom']
https://t.co/8fxTwQbVzh,['JustMe_Katiebee'],1,['JustMe_Katiebee']
https://t.co/8gYXXSXVe4,['RichsrdAnderson'],1,['RichsrdAnderson']
https://t.co/8gfuZotfuE,"['Fido64261825', 'Fido64261825']",2,['Fido64261825']
https://t.co/8h03eWJPyC,['thejreports1'],1,['thejreports1']
https://t.co/8hXbGfsTxl,['heroichollywood'],1,['heroichollywood']
https://t.co/8hkcd79zvu,['hearmeroarXx'],1,['hearmeroarXx']
https://t.co/8hsLGWDFnK,['iamraqueelg'],1,['iamraqueelg']
https://t.co/8hwGbTl9lc,['Nicola_Real'],1,['Nicola_Real']
https://t.co/8ij3cKIhBB,['Darrell02554398'],1,['Darrell02554398']
https://t.co/8ikfOmBbh4,['ohheyitssarah'],1,['ohheyitssarah']
https://t.co/8ir6M26qd7,['jaykob_seiler'],1,['jaykob_seiler']
https://t.co/8itxiPcSAq,['VIVAcoid'],1,['VIVAcoid']
https://t.co/8j7JKPMIIE,['ElChembo'],1,['ElChembo']
https://t.co/8jCcziZUBn,['KarineWilson18'],1,['KarineWilson18']
https://t.co/8jDrWTAaPd,['klayleysendgame'],1,['klayleysendgame']
https://t.co/8jLXATlaXp,['DisneyNews20'],1,['DisneyNews20']
https://t.co/8jtU77wdxy,['Angon04374771'],1,['Angon04374771']
https://t.co/8jtVLCfRzn,['AnnapurnaJD'],1,['AnnapurnaJD']
https://t.co/8kIPNVzFDP,['ComplexPop'],1,['ComplexPop']
https://t.co/8kMPYOFJpd,"['Lou15118146', 'Lou15118146']",2,['Lou15118146']
https://t.co/8kMppAMJv2,['KBTXNews'],1,['KBTXNews']
https://t.co/8kPcsJ9PrT,['dreamadcollins'],1,['dreamadcollins']
https://t.co/8kep2JpT33,['morgan_pryce'],1,['morgan_pryce']
https://t.co/8l41CBvQNK,['SweetChastityYT'],1,['SweetChastityYT']
https://t.co/8lk8W8UILZ,['PlatinoNews_'],1,['PlatinoNews_']
https://t.co/8mNmLzwJ7l,['YamiBruna93'],1,['YamiBruna93']
https://t.co/8mYACo6SrW,['JudsonStephens8'],1,['JudsonStephens8']
https://t.co/8mtVDM1XVS,['Savannah8738000'],1,['Savannah8738000']
https://t.co/8n0FU2WYIO,['Dalethfc'],1,['Dalethfc']
https://t.co/8n9272MM15,['AArhan4u'],1,['AArhan4u']
https://t.co/8nApklqcHt,['13WHAM'],1,['13WHAM']
https://t.co/8nzb1G6Co3,['JustANormie5'],1,['JustANormie5']
https://t.co/8o2HfDhVpa,['LearnToEvolve'],1,['LearnToEvolve']
https://t.co/8oR4PZX9At,['Bonespinpin'],1,['Bonespinpin']
https://t.co/8oR5lSlIUY,['karenbrandonfl'],1,['karenbrandonfl']
